mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_max_iter,param_solver,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0009526252746582031,0.0002641943202136693,0.00043234825134277346,3.9720735629562174e-05,0.0001,1000,auto,0.0001,"{'alpha': 0.0001, 'max_iter': 1000, 'solver': 'auto', 'tol': 0.0001}",-0.22415594447014142,-0.21366111256147996,-0.25289113309662276,-0.22644910348205505,-0.21442177081386984,-0.2263158128848338,0.014230531398166157,749,-0.22304966244354274,-0.22588611432965244,-0.21586730934472265,-0.2229651048247825,-0.22558529182910214,-0.2226706965543605,0.003615249534522622
0.0010525703430175782,0.0003163021357614215,0.0005596637725830078,0.00011533059560313628,0.0001,1000,auto,0.001,"{'alpha': 0.0001, 'max_iter': 1000, 'solver': 'auto', 'tol': 0.001}",-0.22415594447014142,-0.21366111256147996,-0.25289113309662276,-0.22644910348205505,-0.21442177081386984,-0.2263158128848338,0.014230531398166157,749,-0.22304966244354274,-0.22588611432965244,-0.21586730934472265,-0.2229651048247825,-0.22558529182910214,-0.2226706965543605,0.003615249534522622
0.0009570121765136719,0.0002041359310774931,0.00048499107360839845,7.301673985718877e-05,0.0001,1000,auto,0.01,"{'alpha': 0.0001, 'max_iter': 1000, 'solver': 'auto', 'tol': 0.01}",-0.22415594447014142,-0.21366111256147996,-0.25289113309662276,-0.22644910348205505,-0.21442177081386984,-0.2263158128848338,0.014230531398166157,749,-0.22304966244354274,-0.22588611432965244,-0.21586730934472265,-0.2229651048247825,-0.22558529182910214,-0.2226706965543605,0.003615249534522622
0.0014036178588867187,0.0007478317496129567,0.0007903575897216797,0.00045996590708159544,0.0001,1000,svd,0.0001,"{'alpha': 0.0001, 'max_iter': 1000, 'solver': 'svd', 'tol': 0.0001}",-0.22415594447014137,-0.21366111256147988,-0.2528911330966228,-0.22644910348205502,-0.21442177081386987,-0.2263158128848338,0.01423053139816619,749,-0.2230496624435428,-0.22588611432965244,-0.21586730934472262,-0.2229651048247825,-0.22558529182910214,-0.2226706965543605,0.0036152495345226337
0.0018115520477294921,0.0007736584864084999,0.0007933616638183594,0.00040598537313958584,0.0001,1000,svd,0.001,"{'alpha': 0.0001, 'max_iter': 1000, 'solver': 'svd', 'tol': 0.001}",-0.22415594447014137,-0.21366111256147988,-0.2528911330966228,-0.22644910348205502,-0.21442177081386987,-0.2263158128848338,0.01423053139816619,749,-0.2230496624435428,-0.22588611432965244,-0.21586730934472262,-0.2229651048247825,-0.22558529182910214,-0.2226706965543605,0.0036152495345226337
0.0013008594512939453,0.0005117773819496198,0.0005509853363037109,0.00010938897998800375,0.0001,1000,svd,0.01,"{'alpha': 0.0001, 'max_iter': 1000, 'solver': 'svd', 'tol': 0.01}",-0.22415594447014137,-0.21366111256147988,-0.2528911330966228,-0.22644910348205502,-0.21442177081386987,-0.2263158128848338,0.01423053139816619,749,-0.2230496624435428,-0.22588611432965244,-0.21586730934472262,-0.2229651048247825,-0.22558529182910214,-0.2226706965543605,0.0036152495345226337
0.001082468032836914,0.00020475219891114287,0.0004921436309814453,2.6388273456062182e-05,0.0001,1000,cholesky,0.0001,"{'alpha': 0.0001, 'max_iter': 1000, 'solver': 'cholesky', 'tol': 0.0001}",-0.22415594447014142,-0.21366111256147996,-0.25289113309662276,-0.22644910348205505,-0.21442177081386984,-0.2263158128848338,0.014230531398166157,749,-0.22304966244354274,-0.22588611432965244,-0.21586730934472265,-0.2229651048247825,-0.22558529182910214,-0.2226706965543605,0.003615249534522622
0.0011662960052490235,0.00022188629210577235,0.0005252361297607422,5.026664344371927e-05,0.0001,1000,cholesky,0.001,"{'alpha': 0.0001, 'max_iter': 1000, 'solver': 'cholesky', 'tol': 0.001}",-0.22415594447014142,-0.21366111256147996,-0.25289113309662276,-0.22644910348205505,-0.21442177081386984,-0.2263158128848338,0.014230531398166157,749,-0.22304966244354274,-0.22588611432965244,-0.21586730934472265,-0.2229651048247825,-0.22558529182910214,-0.2226706965543605,0.003615249534522622
0.0015978813171386719,0.0005424568547038913,0.0008149147033691406,0.00033546095627825134,0.0001,1000,cholesky,0.01,"{'alpha': 0.0001, 'max_iter': 1000, 'solver': 'cholesky', 'tol': 0.01}",-0.22415594447014142,-0.21366111256147996,-0.25289113309662276,-0.22644910348205505,-0.21442177081386984,-0.2263158128848338,0.014230531398166157,749,-0.22304966244354274,-0.22588611432965244,-0.21586730934472265,-0.2229651048247825,-0.22558529182910214,-0.2226706965543605,0.003615249534522622
0.0011754512786865234,0.0001771720144286044,0.0005017757415771484,2.7048311971852698e-05,0.0001,1000,lsqr,0.0001,"{'alpha': 0.0001, 'max_iter': 1000, 'solver': 'lsqr', 'tol': 0.0001}",-0.22415594447057705,-0.21366111256119236,-0.2528911330966269,-0.22644910348232064,-0.2144217708138256,-0.22631581288490848,0.014230531398213533,785,-0.2230496624435427,-0.22588611432965242,-0.21586730934472265,-0.2229651048247825,-0.22558529182910214,-0.22267069655436048,0.0036152495345226163
