mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_batch_size,param_early_stopping,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,param_max_iter,param_n_iter_no_change,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.7783668518066407,0.15865280824692246,0.0010800361633300781,0.0003200467280116058,relu,0.0001,32,True,"(16,)",constant,0.001,300,10,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam'}",-0.27214112877550817,-0.23165311952356685,-0.2570133424788081,-0.2807107488975063,-0.25905949943039713,-0.2601155678211573,0.016671086619942314,83,-0.2481025281112009,-0.2592736999073245,-0.2539940180203428,-0.24339116101941213,-0.24957154162706466,-0.25086658973706905,0.0053973980745063875
0.6997320175170898,0.17338376499999283,0.001295614242553711,0.0007059949966650203,relu,0.0001,32,True,"(16,)",constant,0.001,300,10,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'sgd'}",-0.27405411985748823,-0.23564787140877627,-0.25676338308775454,-0.28486600564851555,-0.2573805613110761,-0.26174238826272217,0.01679893004090114,163,-0.2491888678781013,-0.2625597553060112,-0.25423949576654326,-0.2533212711935993,-0.25510008548060686,-0.2548818951249724,0.004341795186679692
1.0975857734680177,0.15451136734902174,0.0036703109741210937,0.0018797742860972239,relu,0.0001,32,True,"(16,)",constant,0.001,700,10,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 700, 'n_iter_no_change': 10, 'solver': 'adam'}",-0.27214112877550817,-0.23165311952356685,-0.2570133424788081,-0.2807107488975063,-0.25905949943039713,-0.2601155678211573,0.016671086619942314,83,-0.2481025281112009,-0.2592736999073245,-0.2539940180203428,-0.24339116101941213,-0.24957154162706466,-0.25086658973706905,0.0053973980745063875
1.0340132236480712,0.26010948527688554,0.004790401458740235,0.006807769811174734,relu,0.0001,32,True,"(16,)",constant,0.001,700,10,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 700, 'n_iter_no_change': 10, 'solver': 'sgd'}",-0.27405411985748823,-0.23564787140877627,-0.25676338308775454,-0.28486600564851555,-0.2573805613110761,-0.26174238826272217,0.01679893004090114,163,-0.2491888678781013,-0.2625597553060112,-0.25423949576654326,-0.2533212711935993,-0.25510008548060686,-0.2548818951249724,0.004341795186679692
0.38419690132141116,0.09789065047740346,0.0039052963256835938,0.005091297630947333,relu,0.0001,32,True,"(16,)",constant,0.01,300,10,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam'}",-0.272763805080014,-0.23347300995559633,-0.2591364372546128,-0.29394575330731965,-0.2571543830604271,-0.263294677731594,0.01986695174476741,317,-0.24954485766548226,-0.2585700961218816,-0.2631951879104665,-0.2586067715136732,-0.25033910642614027,-0.2560512039275287,0.005270158446756783
0.31721086502075196,0.13385029849234292,0.0016140460968017579,0.0006112092183741,relu,0.0001,32,True,"(16,)",constant,0.01,300,10,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'sgd'}",-0.2706875205622659,-0.23582652153849756,-0.25407054136699075,-0.2739750528509587,-0.26328410099101346,-0.2595687474619453,0.013703256285471112,43,-0.24729721983096747,-0.25778746790127205,-0.2613672743943714,-0.24455059758190437,-0.25298607911931115,-0.2527977277655653,0.006271217682116411
0.3879085540771484,0.09844578699692838,0.0031415939331054686,0.0018447885466960489,relu,0.0001,32,True,"(16,)",constant,0.01,700,10,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 700, 'n_iter_no_change': 10, 'solver': 'adam'}",-0.272763805080014,-0.23347300995559633,-0.2591364372546128,-0.29394575330731965,-0.2571543830604271,-0.263294677731594,0.01986695174476741,317,-0.24954485766548226,-0.2585700961218816,-0.2631951879104665,-0.2586067715136732,-0.25033910642614027,-0.2560512039275287,0.005270158446756783
0.3747823238372803,0.08419287113506758,0.001611042022705078,0.0010384585796270338,relu,0.0001,32,True,"(16,)",constant,0.01,700,10,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 700, 'n_iter_no_change': 10, 'solver': 'sgd'}",-0.2706875205622659,-0.23582652153849756,-0.25407054136699075,-0.2739750528509587,-0.26328410099101346,-0.2595687474619453,0.013703256285471112,43,-0.24729721983096747,-0.25778746790127205,-0.2613672743943714,-0.24455059758190437,-0.25298607911931115,-0.2527977277655653,0.006271217682116411
0.9176835536956787,0.07633419271461592,0.002840757369995117,0.0021841600177698586,relu,0.0001,32,True,"(16,)",adaptive,0.001,300,10,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam'}",-0.27214112877550817,-0.23165311952356685,-0.2570133424788081,-0.2807107488975063,-0.25905949943039713,-0.2601155678211573,0.016671086619942314,83,-0.2481025281112009,-0.2592736999073245,-0.2539940180203428,-0.24339116101941213,-0.24957154162706466,-0.25086658973706905,0.0053973980745063875
1.2145461082458495,0.2519694428370162,0.0033607959747314455,0.0021883472609654504,relu,0.0001,32,True,"(16,)",adaptive,0.001,300,10,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'sgd'}",-0.27445753490231134,-0.23564787140877627,-0.25676338308775454,-0.28486600564851555,-0.2573805613110761,-0.26182307127168675,0.01685873021944696,175,-0.2487234247246019,-0.2625597553060112,-0.25423949576654326,-0.2533212711935993,-0.25510008548060686,-0.25478880649427255,0.0044660675809523875
