mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_epsilon,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.06014618873596191,0.00855763148549784,0.009864521026611329,0.0021945494326726074,0.1,0.01,scale,linear,"{'C': 0.1, 'epsilon': 0.01, 'gamma': 'scale', 'kernel': 'linear'}",-0.222577552255334,-0.20309445375206003,-0.19226486731463313,-0.2023680566826564,-0.19574616034121783,-0.2032102180691803,0.01050075360688603,19,-0.1967613891313724,-0.20039989330591518,-0.20102563258270367,-0.1982474038821759,-0.20168442991090724,-0.19962374976261485,0.0018385599408516046
0.08031287193298339,0.010514154529481658,0.0339449405670166,0.00958503730642496,0.1,0.01,scale,rbf,"{'C': 0.1, 'epsilon': 0.01, 'gamma': 'scale', 'kernel': 'rbf'}",-0.17604602118628176,-0.16171463144487142,-0.1719429445382426,-0.16994364488705535,-0.14187127632032406,-0.16430370367535502,0.012148794593814372,2,-0.1540627544946269,-0.1572124929553438,-0.15512695298288431,-0.15581544223156515,-0.16332628601747554,-0.15710878573637915,0.0032725149271683788
0.11625423431396484,0.006634760107717757,0.017210912704467774,0.0028280731289385174,0.1,0.01,scale,sigmoid,"{'C': 0.1, 'epsilon': 0.01, 'gamma': 'scale', 'kernel': 'sigmoid'}",-5.999538786054467,-3.9124962710035165,-7.016397030091451,-6.447750150963145,-5.5868161802628995,-5.792599683675096,1.0532674460547005,28,-5.804237589895562,-6.775960495328121,-4.977595306399075,-5.851481615733206,-6.441160539430559,-5.970087109357305,0.6161096324356298
0.09110932350158692,0.005522071698601171,0.00941481590270996,0.0013471781640896905,0.1,0.01,auto,linear,"{'C': 0.1, 'epsilon': 0.01, 'gamma': 'auto', 'kernel': 'linear'}",-0.222577552255334,-0.20309445375206003,-0.19226486731463313,-0.2023680566826564,-0.19574616034121783,-0.2032102180691803,0.01050075360688603,19,-0.1967613891313724,-0.20039989330591518,-0.20102563258270367,-0.1982474038821759,-0.20168442991090724,-0.19962374976261485,0.0018385599408516046
0.08627753257751465,0.01206213720705268,0.03547539710998535,0.006394747407403908,0.1,0.01,auto,rbf,"{'C': 0.1, 'epsilon': 0.01, 'gamma': 'auto', 'kernel': 'rbf'}",-0.1760512591616462,-0.16167318956297652,-0.1719397914353948,-0.1699508701816529,-0.14186216413803193,-0.16429545489594047,0.012155223953685271,1,-0.15408613275504937,-0.15714499509000054,-0.15516793800833562,-0.15585590313203468,-0.1633258043032328,-0.1571161546577306,0.0032596133280542866
0.11459059715270996,0.007833687453543991,0.018395185470581055,0.0032708852455024862,0.1,0.01,auto,sigmoid,"{'C': 0.1, 'epsilon': 0.01, 'gamma': 'auto', 'kernel': 'sigmoid'}",-5.932832759749842,-4.103728267128043,-6.879176084927696,-6.305152454939539,-5.6265505678387635,-5.769488026916776,0.9316879479551514,27,-5.74506359403732,-7.091682066974414,-4.876344646517305,-5.719081504358537,-6.48775895070261,-5.983986152518037,0.7529814657051147
0.06602320671081544,0.003677694425043864,0.007736635208129883,0.0023413014186512014,0.1,0.2,scale,linear,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 'scale', 'kernel': 'linear'}",-0.21552399607108425,-0.1993550158467529,-0.19123776377674445,-0.20264577435083497,-0.19086178402563514,-0.19992486681421034,0.00904064301182996,11,-0.19415750583476402,-0.19717382217522186,-0.19892026279824926,-0.1955135115873552,-0.1993749364000346,-0.19702800775912496,0.001982092075289141
0.04862198829650879,0.007099833830094902,0.017084121704101562,0.0026600387218838734,0.1,0.2,scale,rbf,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 'scale', 'kernel': 'rbf'}",-0.17857278634538554,-0.16700651562201088,-0.17470303559467434,-0.17388325650205544,-0.14326700265753362,-0.16748651934433195,0.01267057268785157,4,-0.15603908651137613,-0.15836427966582825,-0.15565997689969222,-0.1566749302952037,-0.16404669392056387,-0.15815699345853282,0.003087026784989709
0.10936102867126465,0.009931890781713993,0.018985509872436523,0.003982182984007416,0.1,0.2,scale,sigmoid,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 'scale', 'kernel': 'sigmoid'}",-5.472072204519048,-3.6865238313582527,-6.734494828294296,-6.27196722919028,-5.348000142141171,-5.5026116471006095,1.0423489351754787,25,-5.8939731341132395,-6.41106905423635,-4.752594146750891,-5.764440170638718,-6.168185311259089,-5.798052363399657,0.5685246377863298
0.06350326538085938,0.007002315396122157,0.008921480178833008,0.002964109812323904,0.1,0.2,auto,linear,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 'auto', 'kernel': 'linear'}",-0.21552399607108425,-0.1993550158467529,-0.19123776377674445,-0.20264577435083497,-0.19086178402563514,-0.19992486681421034,0.00904064301182996,11,-0.19415750583476402,-0.19717382217522186,-0.19892026279824926,-0.1955135115873552,-0.1993749364000346,-0.19702800775912496,0.001982092075289141
0.04681186676025391,0.0033274933912823415,0.01828317642211914,0.0041583973911289,0.1,0.2,auto,rbf,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 'auto', 'kernel': 'rbf'}",-0.1785707563604641,-0.16702007564338384,-0.1746574196680519,-0.17386643929499598,-0.1432552177372726,-0.16747398174083367,0.01266774061622929,3,-0.15604531778043504,-0.15832270982950986,-0.15571970940207755,-0.15669426785581225,-0.1640302717386979,-0.15816245532130652,0.003067957119723777
