mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.20973854064941405,0.023589192131373136,0.010623884201049805,0.0037224478715962178,,sqrt,1,2,50,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",-0.31735083604253006,-0.2539606383244507,-0.27378813537661173,-0.2988118089529849,-0.27684841579497343,-0.2841519668983102,0.021860206152307854,72,-0.040275899430955275,-0.04363597805425302,-0.04237677732702782,-0.040057559848450046,-0.04273560714068491,-0.041816364360274215,0.0014097155377758026
0.6211939334869385,0.013237353130359482,0.02524123191833496,0.0056824900565984075,,sqrt,1,2,150,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150}",-0.3111409053423213,-0.24875473725702227,-0.27254402880900086,-0.3000545164502215,-0.27156572416434843,-0.2808119824045828,0.02223347924916583,63,-0.03826971099569085,-0.04109179025685022,-0.04049450925425759,-0.0381635990633046,-0.04057643739585658,-0.03971920939319197,0.0012442569713055393
1.2651182174682618,0.030405368676897995,0.051494789123535153,0.007827758207249109,,sqrt,1,2,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-0.3106662477041995,-0.24809628513549348,-0.2720883070428158,-0.29983115528389404,-0.26905607797098235,-0.27994761462747697,0.022511735090812866,62,-0.03825395679997826,-0.040669808322545735,-0.04034648552300177,-0.03774634072501476,-0.03985827800036145,-0.039374973874180395,0.0011630252986127786
0.17303524017333985,0.01138422129914804,0.00613861083984375,0.001824902356214123,,sqrt,1,10,50,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",-0.2902911303595573,-0.250145362450482,-0.26116383920156033,-0.2837054825579728,-0.259795091406462,-0.2690201811952069,0.015304865424076027,38,-0.11133366671738715,-0.1182591217952419,-0.11701086303341783,-0.11077484092418292,-0.11575017848718869,-0.1146257341914837,0.003027269636357493
0.5065705299377441,0.01811510567743594,0.018440818786621092,0.005099751002051603,,sqrt,1,10,150,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 150}",-0.28973699034599465,-0.2443727660447061,-0.2632720251856653,-0.2823275088641823,-0.2618436923903721,-0.26831059656618406,0.016098397199895392,35,-0.1096793811068132,-0.11635931314076622,-0.11467421461733221,-0.1096733304723944,-0.11400723823244328,-0.11287869551394987,0.0027247816172133233
1.0502036571502686,0.031553016795957824,0.04044046401977539,0.011481718762280685,,sqrt,1,10,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",-0.29017043823865496,-0.2422578860408081,-0.2626602117733698,-0.2820756480171035,-0.2615873353564881,-0.2677503038852849,0.01686198384099755,32,-0.10960412505971934,-0.11621278861316402,-0.11492331254042266,-0.10922226210608102,-0.11324911561814205,-0.1126423207875058,0.0028016708765360382
0.15345315933227538,0.007463194743916833,0.0069748878479003905,0.003727755909827342,,sqrt,4,2,50,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",-0.2873902864248607,-0.24219288890748794,-0.26183584142391386,-0.28233740696109555,-0.2579033908690091,-0.26633196291727346,0.016574547096653094,25,-0.13464652217810377,-0.14327861450526796,-0.14100312849354454,-0.1355505408254717,-0.140637248600601,-0.1390232109205978,0.0033421098974993116
0.4772921562194824,0.030114564803998062,0.015591573715209962,0.003687164036174321,,sqrt,4,2,150,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 150}",-0.2855603605491064,-0.24035891458126532,-0.2611157159245303,-0.2818506146522076,-0.2584549603676641,-0.2654681132149547,0.016557078772159915,20,-0.13386898189359567,-0.14192263371489128,-0.13987539161626292,-0.13444030830728856,-0.13842480863910028,-0.13770642483422776,0.0031109611057746583
0.8847519397735596,0.028525656591654847,0.030572175979614258,0.004767513424423382,,sqrt,4,2,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",-0.2853013471640089,-0.24096557625985773,-0.2600502630597965,-0.2784197100178358,-0.25797955445205434,-0.26454329019071066,0.015764710402519342,14,-0.13377689931684966,-0.14173066348947927,-0.13997404261299817,-0.13386212831290503,-0.13774889840435225,-0.13741852642731686,0.0031982417113547183
0.15077571868896483,0.009118782570889978,0.005814027786254883,0.0016776037869396451,,sqrt,4,10,50,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",-0.2842526404523927,-0.24499775076448832,-0.2567911053134966,-0.2778482312372934,-0.2591301040361475,-0.2646039663607637,0.014400615279765784,16,-0.14209934777270464,-0.14964544339403663,-0.14671457453023246,-0.14192417583704056,-0.1456385874099379,-0.14520442578879042,0.0029186720314758655
