mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.011633586883544923,0.002184371917972496,0.0011649131774902344,0.0003567020193761963,0.0001,0.1,"{'alpha': 0.0001, 'l1_ratio': 0.1}",-0.21177053574215207,-0.19868138644644873,-0.1933248352347648,-0.20489448131302745,-0.18822933474690365,-0.19938011469665934,0.008311742258774176,8,-0.19316523681784356,-0.1956586142123143,-0.197385128174717,-0.1943569486960529,-0.1982641670684626,-0.19576601899387808,0.0018774099797605167
0.012782001495361328,0.002216134274245219,0.0009431838989257812,0.000369929056492609,0.0001,0.3,"{'alpha': 0.0001, 'l1_ratio': 0.3}",-0.21177315491289486,-0.19866418355835921,-0.1933416509837656,-0.20489111669783186,-0.18821416213675032,-0.19937685365792038,0.00831399583429233,7,-0.19316562710155355,-0.1956590469069158,-0.19738549602464717,-0.19435739495005525,-0.19826458490675575,-0.1957664299779855,0.0018774045566971014
0.010656642913818359,0.0025312978372151493,0.0009707927703857422,0.00034834595719245666,0.0001,0.5,"{'alpha': 0.0001, 'l1_ratio': 0.5}",-0.21177591906899515,-0.19864703706263054,-0.1933587254313893,-0.20488790632621853,-0.18819906541129205,-0.19937373066010514,0.008316272308137621,6,-0.19316616057046987,-0.19565960636260346,-0.19738600227678232,-0.19435798284813302,-0.19826513240929147,-0.195766976893456,0.001877395129945554
0.009878206253051757,0.002214854075496755,0.000707244873046875,2.8191361268964212e-05,0.0001,0.7,"{'alpha': 0.0001, 'l1_ratio': 0.7}",-0.21177883574686754,-0.19862994370741216,-0.19337606901404492,-0.20488485114405092,-0.18818403862356545,-0.19937074764718818,0.008318574503297697,5,-0.19316683924253006,-0.19566029444617491,-0.19738664924821023,-0.19435871467631707,-0.1982658116941899,-0.19576766186148442,0.0018773817391649183
0.008443117141723633,0.0005332355260106199,0.0008138656616210937,0.000365068023104582,0.0001,0.9,"{'alpha': 0.0001, 'l1_ratio': 0.9}",-0.2117818924256347,-0.19861291289199176,-0.19339369284168104,-0.2048819556297169,-0.18816909109944915,-0.19936790897769469,0.008320895323530397,2,-0.1931676643344222,-0.19566111254152266,-0.1973874394682498,-0.1943595922450787,-0.19826662398888645,-0.19576848651563195,0.0018773645225291136
0.016350936889648438,0.0012801916844114693,0.00161590576171875,0.00012837387975066458,0.0001,1.0,"{'alpha': 0.0001, 'l1_ratio': 1.0}",-0.21178349430296414,-0.19860440782586322,-0.193402585662694,-0.20488056702531204,-0.18816164833708837,-0.19936654063078435,0.008322072364065111,1,-0.19316813341210384,-0.19566157159475414,-0.19738788808100807,-0.19436008666253013,-0.19826708043955604,-0.19576895203799044,0.0018773539438587225
0.00893402099609375,0.00213459401376001,0.0007309436798095704,2.71480777685771e-05,0.001,0.1,"{'alpha': 0.001, 'l1_ratio': 0.1}",-0.21190456771853217,-0.19829896800495764,-0.19382395238435846,-0.20488576076621579,-0.18793380934527965,-0.19936941164386873,0.008369363337438042,4,-0.19319608459765478,-0.1957056069080772,-0.1974138010435702,-0.19439965049309238,-0.19830613966058747,-0.1958042565405964,0.0018780449108462948
0.0073146820068359375,0.0011555875478264975,0.0008580207824707032,0.00032731925362288394,0.001,0.3,"{'alpha': 0.001, 'l1_ratio': 0.3}",-0.21194804569896242,-0.1981651820679913,-0.19401969600796248,-0.20489930959943523,-0.18781345094159718,-0.19936913686318974,0.008395375628551006,3,-0.193231335053179,-0.195744874672313,-0.19744627710372945,-0.1944397490292115,-0.19834407159356957,-0.1958412614904005,0.0018775184226436606
0.0056438446044921875,0.0005126790495759659,0.0005892276763916016,3.063380935681741e-05,0.001,0.5,"{'alpha': 0.001, 'l1_ratio': 0.5}",-0.21200679000503245,-0.19803933370790708,-0.19424243800476368,-0.204931058803455,-0.18770217696332728,-0.1993843594968971,0.008423935717727569,9,-0.19328225093640947,-0.1957988046015546,-0.19749404238598836,-0.1944959896760472,-0.19839671958402463,-0.19589356143680486,0.0018766176058249695
0.0061724185943603516,0.0014708337063552618,0.001050281524658203,0.0005331472403152514,0.001,0.7,"{'alpha': 0.001, 'l1_ratio': 0.7}",-0.21208228135216708,-0.19792209749045953,-0.1944956049033615,-0.20497187160442276,-0.18760128477501892,-0.19941462802508597,0.008453779174167566,10,-0.19335070399452528,-0.19586919467538283,-0.19755933723214503,-0.19456872679448656,-0.1984659529749039,-0.19596278313428872,0.0018756307498501686
0.007522487640380859,0.00037922000899279825,0.0015193462371826173,5.845097815443301e-06,0.001,0.9,"{'alpha': 0.001, 'l1_ratio': 0.9}",-0.21217635390340384,-0.19780457165551135,-0.19478308573726125,-0.20497182147255108,-0.18751234982337753,-0.19944963651842101,0.008478745311669995,11,-0.1934388693446647,-0.19595679319810352,-0.19764475748454197,-0.1946504061332119,-0.1985538573067419,-0.19604893669345283,0.0018760650837871145
0.0038121223449707033,0.0004737296749290606,0.0005487918853759766,4.005244795641901e-05,0.001,1.0,"{'alpha': 0.001, 'l1_ratio': 1.0}",-0.2122311028858695,-0.19775035720269757,-0.19494117715745246,-0.2049794903834873,-0.18747292212471256,-0.19947500995084386,0.008492318775065552,12,-0.19349115509515136,-0.19600828375261814,-0.19769596984174828,-0.19469882198674993,-0.19860553321238586,-0.1960999527777307,0.001876304870504412
