mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.2581428050994873,0.012735060355459854,0.0026312351226806642,0.0021438021796329762,0.01,3,2,50,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 0.8}",-0.07412285030831457,-0.07980257957761665,-0.08456417377777929,-0.08657438851482038,-0.09278274736346404,-0.08356934790839898,0.006298119364404077,67,-0.08523456194368861,-0.08403431724577994,-0.0835342983717358,-0.08240019826110369,-0.08053253464203262,-0.08314718209286813,0.001593009012628971
0.29995455741882326,0.022096287989820766,0.0041577816009521484,0.003624418556215591,0.01,3,2,50,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 1.0}",-0.07416465754264845,-0.0798253865954013,-0.0845593765798319,-0.08663918231541559,-0.09292626690069689,-0.08362297398679883,0.006330987940165879,69,-0.08519418352884892,-0.08403273849661257,-0.08353624542308064,-0.0824361095909297,-0.08058958744924206,-0.08315777289774277,0.0015602659347953782
0.5316848278045654,0.01380943123323738,0.0026673793792724608,0.0014315018039231643,0.01,3,2,100,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.8}",-0.044272677554721,-0.046337984947828884,-0.048017323882103044,-0.050527436911670276,-0.05280397330633914,-0.048391879320532474,0.0030117694673664026,53,-0.048459928840669915,-0.04817595034213638,-0.048518994898101846,-0.04718284393137155,-0.04643824539297901,-0.04775519268105174,0.0008147413260204773
0.6185925006866455,0.023014681559916626,0.002624654769897461,0.00076767165531229,0.01,3,2,100,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1.0}",-0.044280183990702215,-0.04638509268305082,-0.04788358414181272,-0.05067035887273277,-0.052858568997863516,-0.04841555773723241,0.003044062334733508,55,-0.04843161945610686,-0.04821113643161528,-0.04855292953490442,-0.047267767325586206,-0.04644315990707236,-0.047781322531057026,0.0008071457867726787
1.0779222011566163,0.022089618947279427,0.004606437683105469,0.0016395394650839045,0.01,3,2,200,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.8}",-0.03001300336239779,-0.029646716169087713,-0.02846343881274093,-0.032407366628229475,-0.033160282864804276,-0.030738161567452037,0.0017632009644269677,22,-0.029626462477713108,-0.029902534413806643,-0.03056848904126134,-0.0292105064152043,-0.02893842299502012,-0.029649283068601102,0.000566999759994447
1.2734755516052245,0.05178578236748503,0.004447555541992188,0.0014363985881834663,0.01,3,2,200,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 1.0}",-0.030068216987967637,-0.029621429914323854,-0.028519973064954324,-0.03246972052526852,-0.033202666733999305,-0.030776401445302727,0.0017709345700129336,24,-0.02968661593250403,-0.029944879408728073,-0.030635400943703175,-0.029289247330065913,-0.028991743585631724,-0.029709577440126582,0.000566569722296812
0.27797703742980956,0.019107447616868663,0.0022928714752197266,0.001198788720859855,0.01,3,10,50,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 50, 'subsample': 0.8}",-0.07412285030831457,-0.07980257957761665,-0.08456417377777929,-0.08657438851482038,-0.09278274736346404,-0.08356934790839898,0.006298119364404077,67,-0.08523456194368861,-0.08403431724577994,-0.0835342983717358,-0.08240019826110369,-0.08053253464203262,-0.08314718209286813,0.001593009012628971
0.29654860496520996,0.010935391471001421,0.003996849060058594,0.0029607900214859645,0.01,3,10,50,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 50, 'subsample': 1.0}",-0.07416465754264845,-0.0798253865954013,-0.0845593765798319,-0.08663918231541559,-0.09292626690069689,-0.08362297398679883,0.006330987940165879,69,-0.08519418352884892,-0.08403273849661257,-0.08353624542308064,-0.0824361095909297,-0.08058958744924206,-0.08315777289774277,0.0015602659347953782
0.5743818759918213,0.07414336784917168,0.0026122093200683593,0.001143043842056937,0.01,3,10,100,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.8}",-0.044272677554721,-0.046337984947828884,-0.048017323882103044,-0.050527436911670276,-0.05280397330633914,-0.048391879320532474,0.0030117694673664026,53,-0.048459928840669915,-0.04817595034213638,-0.048518994898101846,-0.04718284393137155,-0.04643824539297901,-0.04775519268105174,0.0008147413260204773
0.6528537273406982,0.015386992222714205,0.004066371917724609,0.0012709282174860823,0.01,3,10,100,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 1.0}",-0.044280183990702215,-0.04638509268305082,-0.04788358414181272,-0.05067035887273277,-0.052858568997863516,-0.04841555773723241,0.003044062334733508,55,-0.04843161945610686,-0.04821113643161528,-0.04855292953490442,-0.047267767325586206,-0.04644315990707236,-0.047781322531057026,0.0008071457867726787
