mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.01901407241821289,0.0015404471329146167,0.001146984100341797,0.0003885119638482426,0.0001,0.1,"{'alpha': 0.0001, 'l1_ratio': 0.1}",-0.06432853060780336,-0.0665999500084215,-0.06559323123292998,-0.07359292254414825,-0.07412053664066123,-0.06884703420679286,0.004156603902034249,1,-0.0694917946207969,-0.06885265860013473,-0.06912261445473579,-0.06714485060234866,-0.0670883413898443,-0.06834005193357208,0.0010195063922455731
0.019087886810302733,0.0027140800261728254,0.0009879589080810547,0.00035191323368156865,0.0001,0.3,"{'alpha': 0.0001, 'l1_ratio': 0.3}",-0.06433372335740721,-0.06660205932759124,-0.06558792241527298,-0.07359627263403067,-0.07411614157487623,-0.06884722386183566,0.004155729890557132,2,-0.0694921698569029,-0.0688530285797589,-0.06912302559944522,-0.06714521252989313,-0.0670887004700903,-0.0683404274072181,0.001019518463892009
0.024823665618896484,0.0031006073336456714,0.002438068389892578,0.0017801424179933365,0.0001,0.5,"{'alpha': 0.0001, 'l1_ratio': 0.5}",-0.06433907500885347,-0.06660428482223778,-0.06558276664715071,-0.07359974139999455,-0.07411182200517771,-0.06884753797668283,0.004154835221535345,3,-0.06949267292814942,-0.06885351910518289,-0.06912356300193398,-0.06714569556236276,-0.06708917247635138,-0.06834092461479609,0.0010195347995817054
0.022707462310791016,0.00445934982753845,0.0019031524658203124,0.0018620283416294,0.0001,0.7,"{'alpha': 0.0001, 'l1_ratio': 0.7}",-0.06434458954519527,-0.06660662789635009,-0.06557776433188528,-0.07360332670758173,-0.07410757662501007,-0.06884797702120449,0.00415391801373177,4,-0.0694933055369885,-0.0688541315763987,-0.06912422839666987,-0.06714630065128739,-0.06708975904397355,-0.0683415450410636,0.0010195555664234647
0.017835521697998048,0.0024884092178320454,0.0009530067443847656,0.0003270910496516386,0.0001,0.9,"{'alpha': 0.0001, 'l1_ratio': 0.9}",-0.06435026524293094,-0.06660909044835447,-0.06557291834419346,-0.07360702856447018,-0.07410340912266651,-0.06884854234452312,0.004152978936401165,5,-0.06949406881572731,-0.0688548677145282,-0.06912502337950827,-0.06714702881325636,-0.06709046077127703,-0.06834228989885945,0.0010195810531396204
0.025063848495483397,0.006495347766303878,0.0009263038635253906,0.00019733180902331633,0.0001,1.0,"{'alpha': 0.0001, 'l1_ratio': 1.0}",-0.06435316169082778,-0.06661036606094911,-0.06557055335718368,-0.07360892949431078,-0.07410135430379133,-0.06884887298141254,0.004152503120956831,6,-0.06949449956385491,-0.06885528210469978,-0.06912547017376702,-0.06714744057765935,-0.06709085531060419,-0.06834270954611706,0.001019595214474943
0.023660945892333984,0.006800752083218921,0.001347970962524414,0.0004931649989854542,0.001,0.1,"{'alpha': 0.001, 'l1_ratio': 0.1}",-0.06442906625174279,-0.06666258545139839,-0.0655302881358578,-0.07364039149783577,-0.07411353516864522,-0.068875173301096,0.004147274024549185,7,-0.0695262515366311,-0.06888859920681127,-0.06916476033999629,-0.06717922477588122,-0.06712494628783175,-0.06837675642943034,0.0010203316015064822
0.016051292419433594,0.0037089309665144054,0.0011009693145751954,0.0003973476171171015,0.001,0.3,"{'alpha': 0.001, 'l1_ratio': 0.3}",-0.06451144498395243,-0.06671221437252871,-0.06552795936675947,-0.07369826210247064,-0.0740935247644685,-0.06890868111803596,0.004133088941384475,8,-0.06956044346277555,-0.06892246381972535,-0.06920205630996501,-0.06721234567303215,-0.06715797659466947,-0.06841105717203351,0.0010213153706923833
0.012969589233398438,0.003553339336628882,0.0009224414825439453,0.00043469485915163456,0.001,0.5,"{'alpha': 0.001, 'l1_ratio': 0.5}",-0.06461081787190948,-0.06677451124689407,-0.0655433646179338,-0.07376862503708376,-0.07408189166158796,-0.0689558420870818,0.004116350473571343,9,-0.06960854974145654,-0.06896951495781506,-0.06925350150218522,-0.06725860690600928,-0.06720340977940767,-0.06845871657737475,0.0010228169677626658
0.011632823944091797,0.0016521911875128285,0.0010981082916259766,0.0003909171514143119,0.001,0.7,"{'alpha': 0.001, 'l1_ratio': 0.7}",-0.06472899679725676,-0.0668508515439775,-0.06557897817115735,-0.07385286700266744,-0.0740795159299015,-0.06901824188899211,0.004096677536551209,10,-0.06967214489470913,-0.0690312223205832,-0.06932086486003325,-0.06731948334028308,-0.0672625551532,-0.06852125411376173,0.0010249459080847133
0.009372615814208984,0.001188847918425984,0.001050853729248047,0.0006247155074451525,0.001,0.9,"{'alpha': 0.001, 'l1_ratio': 0.9}",-0.06486801243919628,-0.06694275900390999,-0.06563764197478525,-0.07395244531738987,-0.07408738447138284,-0.06909764864133286,0.00407361098545233,11,-0.06975300639334998,-0.06910922155254046,-0.06940612296708637,-0.0673965782581083,-0.06733685204660489,-0.068600356243538,0.0010278453752601516
0.009532785415649414,0.0008230803800842818,0.0009353160858154297,0.0004048132357144689,0.001,1.0,"{'alpha': 0.001, 'l1_ratio': 1.0}",-0.06494614169906343,-0.06699509069261378,-0.06567667810059687,-0.0740078470384163,-0.07409552400732175,-0.06914425630760242,0.0040604616574946364,12,-0.06980059333417889,-0.06915491012476821,-0.06945624985667614,-0.06744172098274236,-0.06738024030610643,-0.06864674292089441,0.0010296613916332825
0.004542112350463867,0.0010791657479329317,0.0013484954833984375,0.000541177509179129,0.01,0.1,"{'alpha': 0.01, 'l1_ratio': 0.1}",-0.06550397323870999,-0.06802370201226837,-0.06686373628368372,-0.07448556521874222,-0.07524384676313615,-0.07002416470330809,0.004039095567456746,13,-0.07060625481738395,-0.07005962229453452,-0.07039888107136681,-0.06831456216299059,-0.0684011319467725,-0.06955609045860968,0.0009941838039386032
0.0033374786376953124,0.001036997125637622,0.0008429050445556641,0.0005216390293505886,0.01,0.3,"{'alpha': 0.01, 'l1_ratio': 0.3}",-0.06607888533170049,-0.06885656771885547,-0.06770540087077984,-0.07494683531148356,-0.0758919528962567,-0.07069592842581521,0.003967681172894193,14,-0.07128577626194568,-0.07074497074178306,-0.07109449478253689,-0.06897556932648877,-0.06911651092383717,-0.07024346440731832,0.0009939574835244954
0.002421855926513672,0.0005300379947164376,0.000546407699584961,5.0329117332685816e-05,0.01,0.5,"{'alpha': 0.01, 'l1_ratio': 0.5}",-0.06681898133241018,-0.06988447854086241,-0.06878695198650639,-0.07561713657785041,-0.0768768376905372,-0.07159687722563332,0.003941998123835251,15,-0.07220009220994057,-0.07166357987916062,-0.0720205996037334,-0.06989749965513284,-0.07006716472748527,-0.07116978721509054,0.0009862791981550142
0.005051612854003906,0.0036178726647674553,0.0013126373291015626,0.0006470702304113734,0.01,0.7,"{'alpha': 0.01, 'l1_ratio': 0.7}",-0.0678776890946345,-0.07125832050857002,-0.07020199684815055,-0.07657870114482895,-0.07823448472325598,-0.072830238463888,0.003928439267855322,16,-0.07344422549630099,-0.07291650452168401,-0.07326267531777421,-0.071136113478723,-0.07136058962452849,-0.07242402168780213,0.0009773730476968434
