mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_metric,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.007600116729736328,0.0032411776477611733,0.02402834892272949,0.007732645793907967,auto,10,euclidean,3,1,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",-0.3443506451367184,-0.3417130055475823,-0.33781742753264354,-0.3469165158761795,-0.3362945486054821,-0.34141842853972115,0.003953099745214181,154,-0.1695489384624381,-0.17289882164479098,-0.17086866669530573,-0.17064801027268306,-0.17423136196839314,-0.1716391598087222,0.0016882726257879922
0.006957721710205078,0.0005455077194336241,0.021030139923095704,0.005316524519437643,auto,10,euclidean,3,1,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",-0.3746134095833223,-0.36262119162770806,-0.36161924037598137,-0.3673347545379285,-0.35277607251149684,-0.36379293372728744,0.007170723056807498,163,-0.002895984464056645,-0.002888760591588599,-0.002899802466287389,-0.0029409726446801023,-0.003246070853421429,-0.0029743182040068332,0.00013709143212894826
0.007610321044921875,0.0027004233843390896,0.016431236267089845,0.004705122644693002,auto,10,euclidean,3,2,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",-0.3443506451367184,-0.3417130055475823,-0.33781742753264354,-0.3469165158761795,-0.3362945486054821,-0.34141842853972115,0.003953099745214181,154,-0.1695489384624381,-0.17289882164479098,-0.17086866669530573,-0.17064801027268306,-0.17423136196839314,-0.1716391598087222,0.0016882726257879922
0.005728006362915039,0.0011361415762858507,0.023593950271606445,0.006021271799645026,auto,10,euclidean,3,2,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",-0.3746134095833223,-0.36262119162770806,-0.36161924037598137,-0.3673347545379285,-0.35277607251149684,-0.36379293372728744,0.007170723056807498,163,-0.002895984464056645,-0.002888760591588599,-0.002899802466287389,-0.0029409726446801023,-0.003246070853421429,-0.0029743182040068332,0.00013709143212894826
0.004717874526977539,0.0018435738568457873,0.028162670135498048,0.005558106327810451,auto,10,euclidean,7,1,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",-0.2997705621000011,-0.29321251432400025,-0.28275976854411256,-0.2951241913809643,-0.29117720861884594,-0.2924088489935849,0.005600633422002678,94,-0.21831776151248108,-0.219981798500011,-0.2231659049078897,-0.21894914296366821,-0.22159345929380092,-0.2204016134355702,0.0017714489991500187
0.005330514907836914,0.0015786797478168713,0.03031268119812012,0.006591600483048297,auto,10,euclidean,7,1,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",-0.3261495779263881,-0.31167678106445584,-0.3065488319411955,-0.31843059524307893,-0.30827723788840816,-0.31421660481270536,0.007220458262767342,130,-0.002895984464056645,-0.002888760591588599,-0.002899802466287389,-0.0029409726446801023,-0.003246070853421429,-0.0029743182040068332,0.00013709143212894826
0.013648366928100586,0.00883216405076411,0.048697376251220705,0.014927993632168495,auto,10,euclidean,7,2,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",-0.2997705621000011,-0.29321251432400025,-0.28275976854411256,-0.2951241913809643,-0.29117720861884594,-0.2924088489935849,0.005600633422002678,94,-0.21831776151248108,-0.219981798500011,-0.2231659049078897,-0.21894914296366821,-0.22159345929380092,-0.2204016134355702,0.0017714489991500187
0.007526206970214844,0.003307590932465973,0.030810737609863283,0.003902477965559866,auto,10,euclidean,7,2,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",-0.3261495779263881,-0.31167678106445584,-0.3065488319411955,-0.31843059524307893,-0.30827723788840816,-0.31421660481270536,0.007220458262767342,130,-0.002895984464056645,-0.002888760591588599,-0.002899802466287389,-0.0029409726446801023,-0.003246070853421429,-0.0029743182040068332,0.00013709143212894826
0.007675790786743164,0.0006893190779394095,0.04160895347595215,0.004512615511475434,auto,10,euclidean,9,1,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",-0.29380272515590317,-0.28480368852064636,-0.2790942666902763,-0.2867107229257478,-0.2821027499552449,-0.2853028306495637,0.004965204789972167,67,-0.2274803151105024,-0.22816132445813003,-0.23001494767821154,-0.2278187241435995,-0.22942211733622977,-0.22857948574533465,0.0009728691710586679
0.006854200363159179,0.002107324420873583,0.031878423690795896,0.005804079145000957,auto,10,euclidean,9,1,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",-0.3185109048293242,-0.3022436319892047,-0.3003230230797245,-0.3094223817520359,-0.29914457362496655,-0.30592890305505116,0.007232501655672702,109,-0.002895984464056645,-0.002888760591588599,-0.002899802466287389,-0.0029409726446801023,-0.003246070853421429,-0.0029743182040068332,0.00013709143212894826
