mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_metric,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.001382589340209961,0.0001993954316192726,0.0026178836822509767,0.0005990649163677854,auto,10,euclidean,3,1,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",-0.21427253949650613,-0.23064326211155303,-0.22111099030521686,-0.22069323097831664,-0.2307936739898092,-0.22350273937628037,0.006371109532090076,154,-0.11126374883275685,-0.11313230343293816,-0.1122269959272432,-0.11211650110690276,-0.11105049062459621,-0.11195800798488742,0.0007459259898567208
0.002011394500732422,0.0012002321719173726,0.0028666019439697265,0.000473012501088775,auto,10,euclidean,3,1,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",-0.22509423814143217,-0.23839672685730895,-0.23169849590967484,-0.227335271304667,-0.2379809429893907,-0.23210113504049473,0.00540701021659986,172,-0.0007431414560306503,-0.0,-0.0009912494792199864,-0.0008830226112990477,-0.0003563348911102748,-0.0005947496875319918,0.0003668520918070933
0.0016307830810546875,0.0004253438769659583,0.002840614318847656,0.00117876240910729,auto,10,euclidean,3,2,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",-0.21427253949650613,-0.23064326211155303,-0.22111099030521686,-0.22069323097831664,-0.2307936739898092,-0.22350273937628037,0.006371109532090076,154,-0.11126374883275685,-0.11313230343293816,-0.1122269959272432,-0.11211650110690276,-0.11105049062459621,-0.11195800798488742,0.0007459259898567208
0.0024997711181640623,0.0007333713700035274,0.004067468643188477,0.002206666789963495,auto,10,euclidean,3,2,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",-0.22509423814143217,-0.23839672685730895,-0.23169849590967484,-0.227335271304667,-0.2379809429893907,-0.23210113504049473,0.00540701021659986,172,-0.0007431414560306503,-0.0,-0.0009912494792199864,-0.0008830226112990477,-0.0003563348911102748,-0.0005947496875319918,0.0003668520918070933
0.0021162033081054688,0.0006584656386164434,0.007899665832519531,0.0034790245410292603,auto,10,euclidean,7,1,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",-0.19261300640117673,-0.184628383838753,-0.20004828155668844,-0.1960452639546898,-0.18670306259758346,-0.19200759966977826,0.00572560486281932,115,-0.1399502743809789,-0.14722444788429956,-0.13905490357261735,-0.1434709598866107,-0.14340341696261058,-0.14262080053742343,0.0029112251509716826
0.003311014175415039,0.0020234849834133615,0.006329107284545899,0.002271960510414909,auto,10,euclidean,7,1,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",-0.1983830623994608,-0.1947463624961926,-0.20677311099401552,-0.2015327265620557,-0.19759953576794057,-0.19980695964393302,0.004099155598675868,142,-0.0007431414560306503,-0.0,-0.0009912494792199864,-0.0008830226112990477,-0.0003563348911102748,-0.0005947496875319918,0.0003668520918070933
0.002545166015625,0.0005274017159530273,0.00579538345336914,0.0017448781770451553,auto,10,euclidean,7,2,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",-0.19261300640117673,-0.184628383838753,-0.20004828155668844,-0.1960452639546898,-0.18670306259758346,-0.19200759966977826,0.00572560486281932,115,-0.1399502743809789,-0.14722444788429956,-0.13905490357261735,-0.1434709598866107,-0.14340341696261058,-0.14262080053742343,0.0029112251509716826
0.010378074645996094,0.013759481563705425,0.008302116394042968,0.0034630949670840148,auto,10,euclidean,7,2,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",-0.1983830623994608,-0.1947463624961926,-0.20677311099401552,-0.2015327265620557,-0.19759953576794057,-0.19980695964393302,0.004099155598675868,142,-0.0007431414560306503,-0.0,-0.0009912494792199864,-0.0008830226112990477,-0.0003563348911102748,-0.0005947496875319918,0.0003668520918070933
0.002052974700927734,0.000794228341647547,0.013395023345947266,0.00857859661148823,auto,10,euclidean,9,1,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",-0.1923626293456545,-0.17889724008983757,-0.19256410354807957,-0.18901143358760522,-0.1731018130374732,-0.18518744392173,0.007824965535932931,82,-0.1451421427906894,-0.14993433816844473,-0.14469274434726584,-0.14900189361267627,-0.1505998822196468,-0.1478742002277446,0.0024710727381002853
0.0034319400787353516,0.001850045736924371,0.008931732177734375,0.003710597116623865,auto,10,euclidean,9,1,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",-0.19633686558083233,-0.19051722860402281,-0.1988314464728898,-0.19454265365442616,-0.1865393737612198,-0.19335351361467817,0.00435428997636401,118,-0.0007431414560306503,-0.0,-0.0009912494792199864,-0.0008830226112990477,-0.0003563348911102748,-0.0005947496875319918,0.0003668520918070933
