mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_epsilon,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.07149853706359863,0.00937855174705633,0.008653020858764649,0.0025951230900503183,0.1,0.01,scale,linear,"{'C': 0.1, 'epsilon': 0.01, 'gamma': 'scale', 'kernel': 'linear'}",-0.2409902449366004,-0.212094097552924,-0.27990269183973554,-0.2844828570047596,-0.23201550134608395,-0.2498970785360207,0.028016640629442185,9,-0.24853747667157158,-0.25221365383578154,-0.23827964313541067,-0.24834999048834022,-0.25089590563901093,-0.24765533395402298,0.0049080319231029025
0.08949213027954102,0.007709007637740734,0.03818235397338867,0.003141082810014635,0.1,0.01,scale,rbf,"{'C': 0.1, 'epsilon': 0.01, 'gamma': 'scale', 'kernel': 'rbf'}",-0.2511041960491684,-0.2184672929740366,-0.29981264291463816,-0.2979502609480183,-0.24492343641068984,-0.26245156585931023,0.03170685041613924,16,-0.2513054975946442,-0.25270602099852235,-0.2400763216134674,-0.2525880713683146,-0.253884767025882,-0.2501121357201661,0.005083953628576563
0.12135457992553711,0.008931197428841164,0.022746801376342773,0.004303187295907901,0.1,0.01,scale,sigmoid,"{'C': 0.1, 'epsilon': 0.01, 'gamma': 'scale', 'kernel': 'sigmoid'}",-5.515380208048887,-7.925161320061825,-6.455147844206801,-5.277987808322229,-5.657972165508728,-6.166329869229694,0.9641803284248563,27,-6.608368538440902,-5.699071406796788,-6.443735632182466,-6.764519030277174,-6.570982906716167,-6.417335502882699,0.37342678683419894
0.0943687915802002,0.007804548807457699,0.009327220916748046,0.0012526458817082773,0.1,0.01,auto,linear,"{'C': 0.1, 'epsilon': 0.01, 'gamma': 'auto', 'kernel': 'linear'}",-0.2409902449366004,-0.212094097552924,-0.27990269183973554,-0.2844828570047596,-0.23201550134608395,-0.2498970785360207,0.028016640629442185,9,-0.24853747667157158,-0.25221365383578154,-0.23827964313541067,-0.24834999048834022,-0.25089590563901093,-0.24765533395402298,0.0049080319231029025
0.08871045112609863,0.006945338309363512,0.04113459587097168,0.008211797588990056,0.1,0.01,auto,rbf,"{'C': 0.1, 'epsilon': 0.01, 'gamma': 'auto', 'kernel': 'rbf'}",-0.2511767604869726,-0.21834396840299103,-0.2998413883539549,-0.29793116413598675,-0.2449232472456821,-0.2624433057251175,0.031738442689835784,15,-0.2512826962681726,-0.25275828113164284,-0.24017673961722,-0.25253607783342363,-0.253842393626128,-0.2501192376953174,0.005037349709536248
0.11827120780944825,0.02150297108800464,0.021933364868164062,0.0019598980714699674,0.1,0.01,auto,sigmoid,"{'C': 0.1, 'epsilon': 0.01, 'gamma': 'auto', 'kernel': 'sigmoid'}",-5.680958614980678,-7.446478524905356,-6.328123526498527,-5.582744365620176,-5.6390084353844205,-6.135462693477831,0.7091430101937435,26,-6.8011745539874795,-5.377863084914084,-6.316980983827877,-6.953488413650557,-6.555676164556296,-6.401036640187259,0.555549488729235
0.06332144737243653,0.0058175863560756946,0.00890974998474121,0.0026172550413174124,0.1,0.2,scale,linear,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 'scale', 'kernel': 'linear'}",-0.22813609680891533,-0.20673105143557416,-0.2673483569476219,-0.2571194145338859,-0.21882117327367395,-0.23563121859993424,0.022985619705038818,1,-0.23237254335239343,-0.23640764949376628,-0.22527923196697497,-0.23365693869356,-0.2346718821740379,-0.23247764913614652,0.0038334982004141335
0.06979217529296874,0.0030089949260904557,0.026694393157958983,0.0037675257907937728,0.1,0.2,scale,rbf,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 'scale', 'kernel': 'rbf'}",-0.23345406732317506,-0.20968146069750093,-0.276803452645296,-0.26055143341615644,-0.22459372191917337,-0.24101682720026035,0.024376637662515202,8,-0.23064438589340192,-0.2336853280347811,-0.22150324504999755,-0.23159630371151968,-0.2313864853029582,-0.22976314959853167,0.00425162926547699
0.11474928855895997,0.012027775814584921,0.017322635650634764,0.002361228962864941,0.1,0.2,scale,sigmoid,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 'scale', 'kernel': 'sigmoid'}",-5.359897848604219,-8.17125049387936,-6.2394856049813665,-5.214899587965024,-5.514070543870066,-6.099920815860007,1.0939837359383124,25,-6.464814513622707,-6.120200586403774,-6.217328880054458,-6.665836077610927,-6.374511737975064,-6.368538359133386,0.19090660990003158
0.06787695884704589,0.005751769368911004,0.008934211730957032,0.004681410185360691,0.1,0.2,auto,linear,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 'auto', 'kernel': 'linear'}",-0.22813609680891533,-0.20673105143557416,-0.2673483569476219,-0.2571194145338859,-0.21882117327367395,-0.23563121859993424,0.022985619705038818,1,-0.23237254335239343,-0.23640764949376628,-0.22527923196697497,-0.23365693869356,-0.2346718821740379,-0.23247764913614652,0.0038334982004141335
0.07468228340148926,0.014589839598675786,0.029008960723876952,0.008847403963679177,0.1,0.2,auto,rbf,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 'auto', 'kernel': 'rbf'}",-0.2334981788160677,-0.20954500520047642,-0.27679340383787804,-0.2605109579649556,-0.22460778252776084,-0.2409910656694277,0.024397719780632397,7,-0.23061314703631064,-0.23374899615739977,-0.22154285208443827,-0.23152620869991672,-0.23138744882623538,-0.22976373056086014,0.0042409782678950615
