mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_metric,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0013974666595458984,0.0002850102643945359,0.0022308826446533203,0.00017157771137952155,auto,10,euclidean,3,1,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",-0.22632863330787423,-0.25790525760216715,-0.2230864422039509,-0.25550629814963505,-0.26513252988631775,-0.24559183222998904,0.017374230093452393,151,-0.12844618119187148,-0.12093716519444123,-0.12865550952608096,-0.12014973477812613,-0.11980689449213155,-0.12359909703653027,0.0040602047567288675
0.0016487598419189452,0.0005311509545955817,0.0027068614959716796,0.000405608029506116,auto,10,euclidean,3,1,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",-0.2239602117938093,-0.26890482769938207,-0.22338935703256374,-0.2604063445021582,-0.2727716591961642,-0.2498864800448155,0.021773219485641895,160,-0.0007645052671433945,-0.0003640475498463396,-0.001021949504183683,-0.000942199345907191,-0.00029815257956699085,-0.0006781708493295199,0.00029612016981933864
0.0017105579376220704,0.0005364858100642394,0.002965211868286133,0.0005885769110657192,auto,10,euclidean,3,2,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",-0.22632863330787423,-0.25790525760216715,-0.2230864422039509,-0.25550629814963505,-0.26513252988631775,-0.24559183222998904,0.017374230093452393,151,-0.12844618119187148,-0.12093716519444123,-0.12865550952608096,-0.12014973477812613,-0.11980689449213155,-0.12359909703653027,0.0040602047567288675
0.0015839099884033202,0.0005189314227499666,0.0030012130737304688,0.0014192951119646924,auto,10,euclidean,3,2,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",-0.2239602117938093,-0.26890482769938207,-0.22338935703256374,-0.2604063445021582,-0.2727716591961642,-0.2498864800448155,0.021773219485641895,160,-0.0007645052671433945,-0.0003640475498463396,-0.001021949504183683,-0.000942199345907191,-0.00029815257956699085,-0.0006781708493295199,0.00029612016981933864
0.0014668941497802735,0.0005987526418620159,0.003660154342651367,0.001280309096394283,auto,10,euclidean,7,1,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",-0.2073362754122873,-0.233097595628173,-0.19583582453081907,-0.2177198637024908,-0.23799149549677504,-0.21839621095410902,0.015696219563990796,106,-0.16647025725662234,-0.16057444612342087,-0.16998281173889135,-0.15995012257896646,-0.16469353473453494,-0.1643342344864872,0.0037404427725036713
0.001795816421508789,0.0007383077985381875,0.004819011688232422,0.002340179670961227,auto,10,euclidean,7,1,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",-0.20570456804025639,-0.24266833982085145,-0.19681569409638006,-0.22359742221722723,-0.24269307343186772,-0.22229581952131658,0.018747203190890818,124,-0.0007645052671433945,-0.0003640475498463396,-0.001021949504183683,-0.000942199345907191,-0.00029815257956699085,-0.0006781708493295199,0.00029612016981933864
0.0018680095672607422,0.0007016612524903457,0.005301380157470703,0.0022995774572150147,auto,10,euclidean,7,2,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",-0.2073362754122873,-0.233097595628173,-0.19583582453081907,-0.2177198637024908,-0.23799149549677504,-0.21839621095410902,0.015696219563990796,106,-0.16647025725662234,-0.16057444612342087,-0.16998281173889135,-0.15995012257896646,-0.16469353473453494,-0.1643342344864872,0.0037404427725036713
0.0023272037506103516,0.0007079151976525578,0.005011224746704101,0.0016838435770104253,auto,10,euclidean,7,2,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",-0.20570456804025639,-0.24266833982085145,-0.19681569409638006,-0.22359742221722723,-0.24269307343186772,-0.22229581952131658,0.018747203190890818,124,-0.0007645052671433945,-0.0003640475498463396,-0.001021949504183683,-0.000942199345907191,-0.00029815257956699085,-0.0006781708493295199,0.00029612016981933864
0.0016452312469482423,0.0005178317091093996,0.005411815643310547,0.001964766537595886,auto,10,euclidean,9,1,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",-0.2013751883861916,-0.2298610640131509,-0.19066999771114493,-0.21535893218300864,-0.2307287903383848,-0.21359879452637615,0.01572350164826353,73,-0.1738215789723253,-0.1671121888977544,-0.17815316035966772,-0.170770704988587,-0.17087269811277525,-0.17214606626622195,0.003680910994165019
0.0014893531799316407,0.0004967420605144114,0.0044250965118408205,0.0007060916406501659,auto,10,euclidean,9,1,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",-0.20014470573357812,-0.23879146392537254,-0.19192078024171041,-0.21891973494628,-0.2342283888237845,-0.21680101473414512,0.018375205558308207,91,-0.0007645052671433945,-0.0003640475498463396,-0.001021949504183683,-0.000942199345907191,-0.00029815257956699085,-0.0006781708493295199,0.00029612016981933864
