mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_batch_size,param_early_stopping,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,param_max_iter,param_n_iter_no_change,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
4.1609100818634035,1.1854033997913997,0.027145576477050782,0.01417209090632669,relu,0.0001,32,True,"(16,)",constant,0.001,300,10,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam'}",-0.26506104100204303,-0.25752502500875724,-0.2548963757540018,-0.2532826485676602,-0.25577357739349393,-0.25730773354519126,0.0041117048209198806,157,-0.2530289557215087,-0.25366475770625835,-0.2523473546179776,-0.25586938683431265,-0.2537805553072681,-0.2537382020374651,0.0011820848860006955
4.353375816345215,0.607809500302376,0.01480555534362793,0.014845370643648059,relu,0.0001,32,True,"(16,)",constant,0.001,300,10,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'sgd'}",-0.2664478008901886,-0.2633691760329035,-0.26197012133958497,-0.2585020915464169,-0.2583948469408512,-0.26173680734998905,0.003051052565152795,731,-0.25939818568475875,-0.2567352352340091,-0.2596338604882863,-0.2597659414655124,-0.2591140724164644,-0.2589294590578062,0.0011193113173369182
3.0347978115081786,0.7241247154281929,0.005221271514892578,0.0007744155575331869,relu,0.0001,32,True,"(16,)",constant,0.001,700,10,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 700, 'n_iter_no_change': 10, 'solver': 'adam'}",-0.26506104100204303,-0.25752502500875724,-0.2548963757540018,-0.2532826485676602,-0.25577357739349393,-0.25730773354519126,0.0041117048209198806,157,-0.2530289557215087,-0.25366475770625835,-0.2523473546179776,-0.25586938683431265,-0.2537805553072681,-0.2537382020374651,0.0011820848860006955
2.663175630569458,0.43018116872029516,0.0017370223999023438,0.0008435118271503417,relu,0.0001,32,True,"(16,)",constant,0.001,700,10,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 700, 'n_iter_no_change': 10, 'solver': 'sgd'}",-0.2664478008901886,-0.2633691760329035,-0.26197012133958497,-0.2585020915464169,-0.2583948469408512,-0.26173680734998905,0.003051052565152795,731,-0.25939818568475875,-0.2567352352340091,-0.2596338604882863,-0.2597659414655124,-0.2591140724164644,-0.2589294590578062,0.0011193113173369182
1.0826334476470947,0.20679307525126775,0.001260995864868164,0.0003935937068445726,relu,0.0001,32,True,"(16,)",constant,0.01,300,10,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam'}",-0.27273705946292104,-0.2596303106325009,-0.25721776644314504,-0.2517121869997359,-0.2523635996591613,-0.2587321846394928,0.007603628779820025,425,-0.25766444741949557,-0.2556615453979022,-0.2588657955097062,-0.2566074916824507,-0.25712718694675796,-0.2571852933912625,0.001068898037582072
1.0309327602386475,0.121598464639588,0.0016316413879394532,0.0009141918539925648,relu,0.0001,32,True,"(16,)",constant,0.01,300,10,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'sgd'}",-0.26544456788610676,-0.2575899177110485,-0.2550018518149237,-0.2513861896879595,-0.2556155388129827,-0.2570076131826042,0.004670816525053855,117,-0.2534946280504297,-0.2546211777365463,-0.25444363679154214,-0.2537915389016124,-0.2544919876393726,-0.2541685938239006,0.0004430495841668893
1.1456480503082276,0.2538236856733867,0.0024371623992919924,0.0013212410404244302,relu,0.0001,32,True,"(16,)",constant,0.01,700,10,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 700, 'n_iter_no_change': 10, 'solver': 'adam'}",-0.27273705946292104,-0.2596303106325009,-0.25721776644314504,-0.2517121869997359,-0.2523635996591613,-0.2587321846394928,0.007603628779820025,425,-0.25766444741949557,-0.2556615453979022,-0.2588657955097062,-0.2566074916824507,-0.25712718694675796,-0.2571852933912625,0.001068898037582072
0.9231007099151611,0.1518814705379718,0.0011052131652832032,0.0007057946332141501,relu,0.0001,32,True,"(16,)",constant,0.01,700,10,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 700, 'n_iter_no_change': 10, 'solver': 'sgd'}",-0.26544456788610676,-0.2575899177110485,-0.2550018518149237,-0.2513861896879595,-0.2556155388129827,-0.2570076131826042,0.004670816525053855,117,-0.2534946280504297,-0.2546211777365463,-0.25444363679154214,-0.2537915389016124,-0.2544919876393726,-0.2541685938239006,0.0004430495841668893
2.2463347911834717,0.6758539333564046,0.0031968116760253905,0.0037938571225866863,relu,0.0001,32,True,"(16,)",adaptive,0.001,300,10,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam'}",-0.26506104100204303,-0.25752502500875724,-0.2548963757540018,-0.2532826485676602,-0.25577357739349393,-0.25730773354519126,0.0041117048209198806,157,-0.2530289557215087,-0.25366475770625835,-0.2523473546179776,-0.25586938683431265,-0.2537805553072681,-0.2537382020374651,0.0011820848860006955
3.928068017959595,0.447729926445125,0.001490163803100586,0.0008557534834225214,relu,0.0001,32,True,"(16,)",adaptive,0.001,300,10,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'sgd'}",-0.2654880921424822,-0.2630078547567803,-0.26068732359551905,-0.2569803752024687,-0.2583513455090262,-0.2609029982412553,0.0030788934946548966,659,-0.2586050794312645,-0.2564482028025979,-0.25803090375161647,-0.25903524790323956,-0.2580967865833419,-0.2580432440944121,0.0008771438088748819
