mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_max_iter,param_selection,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.08450918197631836,0.012089116573980504,0.0023607254028320313,0.0008343485423938935,0.0001,1000,cyclic,0.0001,"{'alpha': 0.0001, 'max_iter': 1000, 'selection': 'cyclic', 'tol': 0.0001}",-0.2856344297016097,-0.2866479896569959,-0.27674817915499744,-0.2841593323239929,-0.27994454628390014,-0.2826268954242992,0.00372336208271287,1,-0.281525704964032,-0.2812680147524496,-0.2837328750945173,-0.281861972762824,-0.2829568306795632,-0.28226907965067716,0.0009312541492510479
0.062176179885864255,0.007208188495159323,0.0008575916290283203,4.089556295886748e-05,0.0001,10000,cyclic,0.0001,"{'alpha': 0.0001, 'max_iter': 10000, 'selection': 'cyclic', 'tol': 0.0001}",-0.2856344297016097,-0.2866479896569959,-0.27674817915499744,-0.2841593323239929,-0.27994454628390014,-0.2826268954242992,0.00372336208271287,1,-0.281525704964032,-0.2812680147524496,-0.2837328750945173,-0.281861972762824,-0.2829568306795632,-0.28226907965067716,0.0009312541492510479
0.07782888412475586,0.00827873744811164,0.0023252010345458985,0.0013433212109875833,0.0001,5000,cyclic,0.0001,"{'alpha': 0.0001, 'max_iter': 5000, 'selection': 'cyclic', 'tol': 0.0001}",-0.2856344297016097,-0.2866479896569959,-0.27674817915499744,-0.2841593323239929,-0.27994454628390014,-0.2826268954242992,0.00372336208271287,1,-0.281525704964032,-0.2812680147524496,-0.2837328750945173,-0.281861972762824,-0.2829568306795632,-0.28226907965067716,0.0009312541492510479
0.13436217308044435,0.01736626725450352,0.0022114276885986327,0.0010879912112571938,0.0001,5000,random,0.0001,"{'alpha': 0.0001, 'max_iter': 5000, 'selection': 'random', 'tol': 0.0001}",-0.28563419955630714,-0.2866481838576885,-0.27674835651434915,-0.28415933175901426,-0.2799446777181752,-0.28262694988110687,0.003723291862072362,4,-0.2815257261056328,-0.2812680447515533,-0.2837329009922676,-0.28186199697454595,-0.2829568537021608,-0.28226910450523207,0.0009312537495549919
0.15434684753417968,0.041323564137146204,0.0022658348083496095,0.0011161744125886398,0.0001,10000,random,0.0001,"{'alpha': 0.0001, 'max_iter': 10000, 'selection': 'random', 'tol': 0.0001}",-0.28563419955630714,-0.2866481838576885,-0.27674835651434915,-0.28415933175901426,-0.2799446777181752,-0.28262694988110687,0.003723291862072362,4,-0.2815257261056328,-0.2812680447515533,-0.2837329009922676,-0.28186199697454595,-0.2829568537021608,-0.28226910450523207,0.0009312537495549919
0.1342015743255615,0.02534625497202707,0.0016870498657226562,0.0008947497896369167,0.0001,1000,random,0.0001,"{'alpha': 0.0001, 'max_iter': 1000, 'selection': 'random', 'tol': 0.0001}",-0.28563419955630714,-0.2866481838576885,-0.27674835651434915,-0.28415933175901426,-0.2799446777181752,-0.28262694988110687,0.003723291862072362,4,-0.2815257261056328,-0.2812680447515533,-0.2837329009922676,-0.28186199697454595,-0.2829568537021608,-0.28226910450523207,0.0009312537495549919
0.08856377601623536,0.03503937395321654,0.0021955013275146485,0.000422512234942194,0.0001,5000,cyclic,0.001,"{'alpha': 0.0001, 'max_iter': 5000, 'selection': 'cyclic', 'tol': 0.001}",-0.28563332034021854,-0.28664878852781256,-0.2767488302405612,-0.28415927183898365,-0.27994481207312755,-0.2826270046041407,0.0037231065989233817,7,-0.281525802222414,-0.2812681172129039,-0.2837329736735997,-0.28186207062253965,-0.28295692937013905,-0.28226917862031925,0.0009312536049993052
0.06634016036987304,0.014686402280562972,0.0023694515228271486,0.00129373557044319,0.0001,1000,cyclic,0.001,"{'alpha': 0.0001, 'max_iter': 1000, 'selection': 'cyclic', 'tol': 0.001}",-0.28563332034021854,-0.28664878852781256,-0.2767488302405612,-0.28415927183898365,-0.27994481207312755,-0.2826270046041407,0.0037231065989233817,7,-0.281525802222414,-0.2812681172129039,-0.2837329736735997,-0.28186207062253965,-0.28295692937013905,-0.28226917862031925,0.0009312536049993052
0.05712480545043945,0.014047217901753293,0.0012121200561523438,0.0001555649347819031,0.0001,10000,cyclic,0.001,"{'alpha': 0.0001, 'max_iter': 10000, 'selection': 'cyclic', 'tol': 0.001}",-0.28563332034021854,-0.28664878852781256,-0.2767488302405612,-0.28415927183898365,-0.27994481207312755,-0.2826270046041407,0.0037231065989233817,7,-0.281525802222414,-0.2812681172129039,-0.2837329736735997,-0.28186207062253965,-0.28295692937013905,-0.28226917862031925,0.0009312536049993052
0.11941437721252442,0.012295837835076925,0.0014295578002929688,0.0004800184462448615,0.0001,5000,random,0.001,"{'alpha': 0.0001, 'max_iter': 5000, 'selection': 'random', 'tol': 0.001}",-0.2856323820524552,-0.2866493147391507,-0.2767494088421532,-0.2841593226641243,-0.27994522263427796,-0.2826271301864323,0.003722831112536614,10,-0.2815258747332848,-0.2812681963151141,-0.2837330542426847,-0.28186214901118,-0.2829570037468948,-0.2822692556098317,0.0009312544828775782
