mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_max_iter,param_solver,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0018094539642333984,0.00024704562719881355,0.0009173870086669922,0.0003351000194039931,0.0001,1000,auto,0.0001,"{'alpha': 0.0001, 'max_iter': 1000, 'solver': 'auto', 'tol': 0.0001}",-0.2867333350038248,-0.26913300966480086,-0.27570479594403013,-0.3033906142372533,-0.2792786697522306,-0.2828480849204279,0.01173849453936885,617,-0.27965255333956346,-0.2843001941432718,-0.2825447787129232,-0.2755110522830443,-0.2816151936312052,-0.2807247544220016,0.0030073724332120243
0.0030117034912109375,0.001590900138901422,0.0014460086822509766,0.0011515074178074908,0.0001,1000,auto,0.001,"{'alpha': 0.0001, 'max_iter': 1000, 'solver': 'auto', 'tol': 0.001}",-0.2867333350038248,-0.26913300966480086,-0.27570479594403013,-0.3033906142372533,-0.2792786697522306,-0.2828480849204279,0.01173849453936885,617,-0.27965255333956346,-0.2843001941432718,-0.2825447787129232,-0.2755110522830443,-0.2816151936312052,-0.2807247544220016,0.0030073724332120243
0.002070045471191406,0.000511572820114302,0.0008595466613769531,0.0003769906779932605,0.0001,1000,auto,0.01,"{'alpha': 0.0001, 'max_iter': 1000, 'solver': 'auto', 'tol': 0.01}",-0.2867333350038248,-0.26913300966480086,-0.27570479594403013,-0.3033906142372533,-0.2792786697522306,-0.2828480849204279,0.01173849453936885,617,-0.27965255333956346,-0.2843001941432718,-0.2825447787129232,-0.2755110522830443,-0.2816151936312052,-0.2807247544220016,0.0030073724332120243
0.001445436477661133,0.00023457822620633946,0.0006493091583251953,9.04205219475821e-05,0.0001,1000,svd,0.0001,"{'alpha': 0.0001, 'max_iter': 1000, 'solver': 'svd', 'tol': 0.0001}",-0.2867333350038248,-0.269133009664801,-0.27570479594403025,-0.3033906142372534,-0.27927866975223076,-0.282848084920428,0.011738494539368828,641,-0.2796525533395634,-0.28430019414327173,-0.2825447787129233,-0.2755110522830443,-0.2816151936312052,-0.2807247544220016,0.0030073724332120213
0.0017412662506103515,0.000552417331589841,0.0007524967193603515,0.00040771044877604506,0.0001,1000,svd,0.001,"{'alpha': 0.0001, 'max_iter': 1000, 'solver': 'svd', 'tol': 0.001}",-0.2867333350038248,-0.269133009664801,-0.27570479594403025,-0.3033906142372534,-0.27927866975223076,-0.282848084920428,0.011738494539368828,641,-0.2796525533395634,-0.28430019414327173,-0.2825447787129233,-0.2755110522830443,-0.2816151936312052,-0.2807247544220016,0.0030073724332120213
0.0033935546875,0.0016910720577932583,0.0016219615936279297,0.0007645759762996739,0.0001,1000,svd,0.01,"{'alpha': 0.0001, 'max_iter': 1000, 'solver': 'svd', 'tol': 0.01}",-0.2867333350038248,-0.269133009664801,-0.27570479594403025,-0.3033906142372534,-0.27927866975223076,-0.282848084920428,0.011738494539368828,641,-0.2796525533395634,-0.28430019414327173,-0.2825447787129233,-0.2755110522830443,-0.2816151936312052,-0.2807247544220016,0.0030073724332120213
0.0023732662200927736,0.0010474915690044991,0.0012843608856201172,0.0005413285306668862,0.0001,1000,cholesky,0.0001,"{'alpha': 0.0001, 'max_iter': 1000, 'solver': 'cholesky', 'tol': 0.0001}",-0.2867333350038248,-0.26913300966480086,-0.27570479594403013,-0.3033906142372533,-0.2792786697522306,-0.2828480849204279,0.01173849453936885,617,-0.27965255333956346,-0.2843001941432718,-0.2825447787129232,-0.2755110522830443,-0.2816151936312052,-0.2807247544220016,0.0030073724332120243
0.001344156265258789,0.00048019389728151885,0.0008358478546142579,0.00043849008599129865,0.0001,1000,cholesky,0.001,"{'alpha': 0.0001, 'max_iter': 1000, 'solver': 'cholesky', 'tol': 0.001}",-0.2867333350038248,-0.26913300966480086,-0.27570479594403013,-0.3033906142372533,-0.2792786697522306,-0.2828480849204279,0.01173849453936885,617,-0.27965255333956346,-0.2843001941432718,-0.2825447787129232,-0.2755110522830443,-0.2816151936312052,-0.2807247544220016,0.0030073724332120243
0.0016214847564697266,0.0005375872568509798,0.0007103919982910156,0.00021508895345911312,0.0001,1000,cholesky,0.01,"{'alpha': 0.0001, 'max_iter': 1000, 'solver': 'cholesky', 'tol': 0.01}",-0.2867333350038248,-0.26913300966480086,-0.27570479594403013,-0.3033906142372533,-0.2792786697522306,-0.2828480849204279,0.01173849453936885,617,-0.27965255333956346,-0.2843001941432718,-0.2825447787129232,-0.2755110522830443,-0.2816151936312052,-0.2807247544220016,0.0030073724332120243
0.0016943931579589844,0.0002481994619085738,0.0007921218872070313,0.00027266491856629187,0.0001,1000,lsqr,0.0001,"{'alpha': 0.0001, 'max_iter': 1000, 'solver': 'lsqr', 'tol': 0.0001}",-0.2867333350038977,-0.26913300966559056,-0.27570479594312125,-0.30339061423727826,-0.27927866975214416,-0.28284808492040636,0.011738494539313757,609,-0.27965255333956346,-0.2843001941432718,-0.2825447787129232,-0.2755110522830443,-0.2816151936312052,-0.2807247544220016,0.0030073724332120243
