mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_epsilon,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.550023889541626,0.019836901098870104,0.06066255569458008,0.013301804363736914,0.1,0.01,scale,linear,"{'C': 0.1, 'epsilon': 0.01, 'gamma': 'scale', 'kernel': 'linear'}",-0.06394901751770475,-0.0696158304469929,-0.06875329343075036,-0.07877609308188581,-0.0802177362156612,-0.072262394138599,0.006231309003399439,19,-0.07295766507165301,-0.07234017941058146,-0.07239298612748825,-0.0707193603637051,-0.0701522728525955,-0.07171249276520467,0.001079640121174897
0.48592376708984375,0.047113708568403447,0.1633084774017334,0.024044165422265205,0.1,0.01,scale,rbf,"{'C': 0.1, 'epsilon': 0.01, 'gamma': 'scale', 'kernel': 'rbf'}",-0.03456844033108136,-0.03255229198375231,-0.031077414802287734,-0.034503754585933584,-0.03702293928028397,-0.03394496819666779,0.0020167932579437803,5,-0.03157539797020019,-0.0322550790635275,-0.032950298926927794,-0.0318422124316328,-0.031813287971569605,-0.03208725527277158,0.00048375844138162953
0.5642560482025146,0.08427782084062652,0.08147082328796387,0.007689125838604126,0.1,0.01,scale,sigmoid,"{'C': 0.1, 'epsilon': 0.01, 'gamma': 'scale', 'kernel': 'sigmoid'}",-35.31350009672539,-40.45676281056994,-41.1803096777585,-31.89282773131486,-33.64962056756027,-36.4986041767858,3.6964778403205525,28,-36.062000811560345,-35.62359850805312,-36.36008683194973,-39.01208343091069,-37.03240152358722,-36.81803422121222,1.1889309715553784
0.46529431343078614,0.022032686591744333,0.04924874305725098,0.009295649471852314,0.1,0.01,auto,linear,"{'C': 0.1, 'epsilon': 0.01, 'gamma': 'auto', 'kernel': 'linear'}",-0.06394901751770475,-0.0696158304469929,-0.06875329343075036,-0.07877609308188581,-0.0802177362156612,-0.072262394138599,0.006231309003399439,19,-0.07295766507165301,-0.07234017941058146,-0.07239298612748825,-0.0707193603637051,-0.0701522728525955,-0.07171249276520467,0.001079640121174897
0.3567032814025879,0.0168424096281995,0.15404820442199707,0.011818859343020868,0.1,0.01,auto,rbf,"{'C': 0.1, 'epsilon': 0.01, 'gamma': 'auto', 'kernel': 'rbf'}",-0.034568132551109756,-0.03256070172314787,-0.03106803626883667,-0.03450704822034584,-0.0370263294039446,-0.033946049633476943,0.0020195038893219726,6,-0.031564046992055256,-0.03226194535454167,-0.03295974079927066,-0.03183888368755694,-0.031803957986645016,-0.032085714964013905,0.0004914119366769002
0.5050599575042725,0.024772948747124646,0.07985143661499024,0.01761462391903612,0.1,0.01,auto,sigmoid,"{'C': 0.1, 'epsilon': 0.01, 'gamma': 'auto', 'kernel': 'sigmoid'}",-35.85843593187165,-39.45769498751174,-40.27390560847766,-31.96467155050142,-34.28453674721363,-36.367848965115215,3.1238466583216598,27,-36.620847987552665,-35.29231862202319,-35.52055052152705,-39.0985210137203,-37.6831067013676,-36.84306896923816,1.4139300665156442
0.19446859359741211,0.009338269436370306,0.016107988357543946,0.002044788558201978,0.1,0.2,scale,linear,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 'scale', 'kernel': 'linear'}",-0.06388032771497515,-0.06687759832176587,-0.06558144161661965,-0.0742383236428766,-0.07504957935982176,-0.06912545413121181,0.004612177922273023,15,-0.0698109691427409,-0.06919665313944427,-0.06951197548304851,-0.06742446976380646,-0.06744780049518771,-0.06867837360484556,0.001032750060815623
0.09890232086181641,0.0020116420108113103,0.04690117835998535,0.0033311599391451837,0.1,0.2,scale,rbf,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 'scale', 'kernel': 'rbf'}",-0.03650900456635929,-0.03337566315596275,-0.03324641684198828,-0.03603469640215548,-0.038986153603374006,-0.035630386913967964,0.0021430677891316114,8,-0.03369927186165389,-0.034284389527455814,-0.034762946803467774,-0.03386627555409327,-0.03349264726556276,-0.0340211062024467,0.00045309255282044816
0.46614880561828614,0.018550276800274497,0.07339167594909668,0.007487069147914857,0.1,0.2,scale,sigmoid,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 'scale', 'kernel': 'sigmoid'}",-35.18767434019114,-39.75756055501572,-41.470041634494315,-31.79504159342217,-33.41387531657824,-36.324838687940314,3.7025019918599402,26,-36.002349651212185,-35.5631721341875,-36.46954852015493,-38.9020659421348,-36.81220096557169,-36.74986744265222,1.1559802032228945
0.20663914680480958,0.010432036892158991,0.018275356292724608,0.003040905748081494,0.1,0.2,auto,linear,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 'auto', 'kernel': 'linear'}",-0.06388032771497515,-0.06687759832176587,-0.06558144161661965,-0.0742383236428766,-0.07504957935982176,-0.06912545413121181,0.004612177922273023,15,-0.0698109691427409,-0.06919665313944427,-0.06951197548304851,-0.06742446976380646,-0.06744780049518771,-0.06867837360484556,0.001032750060815623
0.10117664337158203,0.006259057735822808,0.03729853630065918,0.005207963127068369,0.1,0.2,auto,rbf,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 'auto', 'kernel': 'rbf'}",-0.03650664502037453,-0.03336632201904323,-0.03325051107792549,-0.03603422047352137,-0.038985562589330294,-0.035628652236038984,0.0021437302732983782,7,-0.03368979120392742,-0.03428920772121701,-0.034777076703363684,-0.033867068491798276,-0.03348920269188357,-0.03402246936243799,0.00046038660290951926
0.47417445182800294,0.021565111779925813,0.07680602073669433,0.007965351379047017,0.1,0.2,auto,sigmoid,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 'auto', 'kernel': 'sigmoid'}",-35.66625693159086,-39.38587335211716,-40.18867455074264,-31.85109112711585,-33.977636979433925,-36.21390658820008,3.1684423354197326,25,-36.494548840145725,-35.218652003535304,-35.34851557681933,-38.971238560455426,-37.41219624909495,-36.68903024601015,1.3948662036214783
6.951336431503296,0.2994057856648866,0.044213151931762694,0.007129685064234851,10.0,0.01,scale,linear,"{'C': 10, 'epsilon': 0.01, 'gamma': 'scale', 'kernel': 'linear'}",-0.06418320268576876,-0.06959366298101169,-0.0688213040417212,-0.0787994011982927,-0.08039410675101184,-0.07235833553156124,0.006213658328758267,23,-0.07308585574069518,-0.07230482670091586,-0.07244398249868163,-0.070789720395384,-0.07031503992350682,-0.07178788505183668,0.0010533779844748266
1.2234298229217528,0.061082243284881675,0.15285372734069824,0.00633461889187823,10.0,0.01,scale,rbf,"{'C': 10, 'epsilon': 0.01, 'gamma': 'scale', 'kernel': 'rbf'}",-0.032387146307598196,-0.032412283049693284,-0.02730851249864899,-0.03294567395893384,-0.03494847740457299,-0.03200041864388946,0.0025265681038695,3,-0.025330332985911252,-0.02529550205859154,-0.026372301537375683,-0.025373133238376432,-0.024674094018028343,-0.025409072767656648,0.0005455993647671118
0.49631452560424805,0.021422614603421413,0.07943563461303711,0.005288506613999663,10.0,0.01,scale,sigmoid,"{'C': 10, 'epsilon': 0.01, 'gamma': 'scale', 'kernel': 'sigmoid'}",-355519.332739016,-401805.0579754627,-418232.0793532488,-322691.305602334,-339012.26311135123,-367452.0077562825,36642.80556017955,31,-362240.6060158553,-355663.053116714,-368278.1812835214,-394011.61028205184,-370577.5266042232,-370154.1954604732,13003.791637390474
7.285256195068359,0.2679703556955167,0.045804595947265624,0.005459112347834489,10.0,0.01,auto,linear,"{'C': 10, 'epsilon': 0.01, 'gamma': 'auto', 'kernel': 'linear'}",-0.06418320268576876,-0.06959366298101169,-0.0688213040417212,-0.0787994011982927,-0.08039410675101184,-0.07235833553156124,0.006213658328758267,23,-0.07308585574069518,-0.07230482670091586,-0.07244398249868163,-0.070789720395384,-0.07031503992350682,-0.07178788505183668,0.0010533779844748266
1.2983645439147948,0.07635080527727474,0.1706024169921875,0.006319848528369889,10.0,0.01,auto,rbf,"{'C': 10, 'epsilon': 0.01, 'gamma': 'auto', 'kernel': 'rbf'}",-0.03240042051515853,-0.03240071050193703,-0.027285787996009697,-0.03294539698167123,-0.034970142608049364,-0.03200049172056517,0.002540087465818707,4,-0.02531632105626668,-0.02530369287084329,-0.026400962309754875,-0.025370598274335084,-0.024658212933297178,-0.02540995748889942,0.0005601463255568649
0.551371955871582,0.03187692264912949,0.08905925750732421,0.006819625870308128,10.0,0.01,auto,sigmoid,"{'C': 10, 'epsilon': 0.01, 'gamma': 'auto', 'kernel': 'sigmoid'}",-359979.58149717096,-397566.9047195514,-407205.1879686823,-323524.24863708206,-345154.8631706792,-366686.1571986332,31518.050551479973,30,-366795.20906523574,-351805.0831725122,-358299.6566805779,-395049.3599915681,-377072.3564093979,-369804.3330638584,15202.111369848071
3.0919221878051757,0.05342179736524332,0.01867704391479492,0.0024836383848456417,10.0,0.2,scale,linear,"{'C': 10, 'epsilon': 0.2, 'gamma': 'scale', 'kernel': 'linear'}",-0.06386029540164245,-0.06682140294535889,-0.06562671409977851,-0.07419651930567636,-0.07510726083590023,-0.06912243851767128,0.004621025819197335,13,-0.06979384790660384,-0.06917155162501665,-0.0694952090656642,-0.0674394535615564,-0.06742058902245107,-0.06866413023625843,0.001026709132046964
0.3185884475708008,0.034421541521155834,0.03348989486694336,0.004981822225193076,10.0,0.2,scale,rbf,"{'C': 10, 'epsilon': 0.2, 'gamma': 'scale', 'kernel': 'rbf'}",-0.03149790783090243,-0.03166350972022086,-0.02872653133464137,-0.032323538536112056,-0.03500121983214771,-0.03184254145080488,0.002003444586176163,1,-0.02676979962234779,-0.026514503966326663,-0.027551290093777284,-0.026654461002132722,-0.025902781899126513,-0.026678567316742195,0.0005290197143170961
0.4985798358917236,0.016655013891155184,0.0804011344909668,0.0023077474275044977,10.0,0.2,scale,sigmoid,"{'C': 10, 'epsilon': 0.2, 'gamma': 'scale', 'kernel': 'sigmoid'}",-355556.4175292014,-401676.87033000786,-418234.6482717042,-322745.58363922796,-339062.7445479241,-367455.2528636131,36596.00369699775,32,-362287.9990335624,-355539.1470329832,-368270.68623859715,-394098.9339268982,-370505.04422165867,-370140.3620907399,13057.541361386844
3.0336852073669434,0.09296573989499103,0.020339822769165038,0.0034996955236270394,10.0,0.2,auto,linear,"{'C': 10, 'epsilon': 0.2, 'gamma': 'auto', 'kernel': 'linear'}",-0.06386029540164245,-0.06682140294535889,-0.06562671409977851,-0.07419651930567636,-0.07510726083590023,-0.06912243851767128,0.004621025819197335,13,-0.06979384790660384,-0.06917155162501665,-0.0694952090656642,-0.0674394535615564,-0.06742058902245107,-0.06866413023625843,0.001026709132046964
0.32010707855224607,0.03583296646374597,0.039498329162597656,0.011164805748130816,10.0,0.2,auto,rbf,"{'C': 10, 'epsilon': 0.2, 'gamma': 'auto', 'kernel': 'rbf'}",-0.031514807561850114,-0.03165031668764189,-0.028698475994350072,-0.03232641986261698,-0.03502886445239339,-0.03184377691177049,0.002020707421279276,2,-0.02676172815075561,-0.026521256882984397,-0.027564807272057207,-0.02665366879608388,-0.02589289681660933,-0.02667887158369809,0.0005357202933430323
0.49624924659729003,0.017448224179170524,0.08120298385620117,0.0048686193729788035,10.0,0.2,auto,sigmoid,"{'C': 10, 'epsilon': 0.2, 'gamma': 'auto', 'kernel': 'sigmoid'}",-359867.0238288588,-397652.9182841603,-407185.0211373076,-323537.770063797,-345146.10281769466,-366677.76722636365,31532.06544290894,29,-366644.4823685966,-351888.83231547003,-358279.6069768161,-395056.7487114504,-376923.23737932515,-369758.58155033167,15179.736252977345
