mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_max_iter,param_selection,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.005057001113891601,0.003517266862331554,0.0016396999359130859,0.0009156548590072921,0.01,10000,cyclic,0.001,"{'alpha': 0.01, 'max_iter': 10000, 'selection': 'cyclic', 'tol': 0.001}",-0.22479257818763726,-0.21489091475508026,-0.25133211093495766,-0.22576171317456384,-0.21365154113840706,-0.2260857716381292,0.01355794910619565,1,-0.223747128642056,-0.2264267518663882,-0.2163249451998672,-0.22343216495947185,-0.2262635595996697,-0.2232389100534906,0.0036717675277949885
0.00914607048034668,0.006835106000557489,0.0023754596710205077,0.0014671387535293142,0.01,1000,cyclic,0.001,"{'alpha': 0.01, 'max_iter': 1000, 'selection': 'cyclic', 'tol': 0.001}",-0.22479257818763726,-0.21489091475508026,-0.25133211093495766,-0.22576171317456384,-0.21365154113840706,-0.2260857716381292,0.01355794910619565,1,-0.223747128642056,-0.2264267518663882,-0.2163249451998672,-0.22343216495947185,-0.2262635595996697,-0.2232389100534906,0.0036717675277949885
0.004314136505126953,0.0026054356379167924,0.0016234874725341796,0.0008269560235669301,0.01,5000,cyclic,0.001,"{'alpha': 0.01, 'max_iter': 5000, 'selection': 'cyclic', 'tol': 0.001}",-0.22479257818763726,-0.21489091475508026,-0.25133211093495766,-0.22576171317456384,-0.21365154113840706,-0.2260857716381292,0.01355794910619565,1,-0.223747128642056,-0.2264267518663882,-0.2163249451998672,-0.22343216495947185,-0.2262635595996697,-0.2232389100534906,0.0036717675277949885
0.0034088134765625,0.0011170338110537553,0.001601839065551758,0.0009935086436035974,0.01,1000,cyclic,0.0001,"{'alpha': 0.01, 'max_iter': 1000, 'selection': 'cyclic', 'tol': 0.0001}",-0.22484774989863143,-0.2149060970379149,-0.2512914547818259,-0.22579176446375307,-0.2137143425326584,-0.22611028174295672,0.013527601260671927,4,-0.22377300648731588,-0.226448191630542,-0.21634488575862118,-0.22345521595758858,-0.22628804789500168,-0.22326186954581387,0.0036729746078327293
0.004561614990234375,0.0026116565493281476,0.0013782024383544923,0.0002523134879101007,0.01,10000,cyclic,0.0001,"{'alpha': 0.01, 'max_iter': 10000, 'selection': 'cyclic', 'tol': 0.0001}",-0.22484774989863143,-0.2149060970379149,-0.2512914547818259,-0.22579176446375307,-0.2137143425326584,-0.22611028174295672,0.013527601260671927,4,-0.22377300648731588,-0.226448191630542,-0.21634488575862118,-0.22345521595758858,-0.22628804789500168,-0.22326186954581387,0.0036729746078327293
0.0049250125885009766,0.002068347679739917,0.002041912078857422,0.0007962753461475232,0.01,5000,cyclic,0.0001,"{'alpha': 0.01, 'max_iter': 5000, 'selection': 'cyclic', 'tol': 0.0001}",-0.22484774989863143,-0.2149060970379149,-0.2512914547818259,-0.22579176446375307,-0.2137143425326584,-0.22611028174295672,0.013527601260671927,4,-0.22377300648731588,-0.226448191630542,-0.21634488575862118,-0.22345521595758858,-0.22628804789500168,-0.22326186954581387,0.0036729746078327293
0.0029831886291503905,0.0005823157866778455,0.0032780647277832033,0.0039858891681804395,0.01,10000,random,0.0001,"{'alpha': 0.01, 'max_iter': 10000, 'selection': 'random', 'tol': 0.0001}",-0.22487811314773215,-0.21490329648532408,-0.2512559349108974,-0.22581354401682424,-0.2137470053077531,-0.2261195787737062,0.013508196449353905,7,-0.22378552137375032,-0.2264588747787037,-0.21636038135827818,-0.22346502640693297,-0.22629921581591894,-0.22327380394671686,0.0036712838578305874
0.00456695556640625,0.001703968543790213,0.0014049053192138673,0.0008518223398423584,0.01,5000,random,0.0001,"{'alpha': 0.01, 'max_iter': 5000, 'selection': 'random', 'tol': 0.0001}",-0.22487811314773215,-0.21490329648532408,-0.2512559349108974,-0.22581354401682424,-0.2137470053077531,-0.2261195787737062,0.013508196449353905,7,-0.22378552137375032,-0.2264588747787037,-0.21636038135827818,-0.22346502640693297,-0.22629921581591894,-0.22327380394671686,0.0036712838578305874
0.0032094001770019533,0.001579492539164417,0.000839996337890625,0.00028355134342370044,0.01,1000,random,0.0001,"{'alpha': 0.01, 'max_iter': 1000, 'selection': 'random', 'tol': 0.0001}",-0.22487811314773215,-0.21490329648532408,-0.2512559349108974,-0.22581354401682424,-0.2137470053077531,-0.2261195787737062,0.013508196449353905,7,-0.22378552137375032,-0.2264588747787037,-0.21636038135827818,-0.22346502640693297,-0.22629921581591894,-0.22327380394671686,0.0036712838578305874
0.0019924163818359373,0.0006560736490962243,0.0010873794555664063,0.0007558125632948629,0.01,10000,random,0.001,"{'alpha': 0.01, 'max_iter': 10000, 'selection': 'random', 'tol': 0.001}",-0.22497915120570353,-0.21495990167857434,-0.25118246140051614,-0.22585915157554984,-0.21381475516865373,-0.2261590842057995,0.013457011230967257,10,-0.22385717511184755,-0.22650386895357935,-0.21639484368654976,-0.22350708325256688,-0.22633150927947185,-0.22331889605680305,0.0036738957734360864
0.0035133838653564455,0.0011291255054115851,0.0032971858978271484,0.003062770146960666,0.01,5000,random,0.001,"{'alpha': 0.01, 'max_iter': 5000, 'selection': 'random', 'tol': 0.001}",-0.22497915120570353,-0.21495990167857434,-0.25118246140051614,-0.22585915157554984,-0.21381475516865373,-0.2261590842057995,0.013457011230967257,10,-0.22385717511184755,-0.22650386895357935,-0.21639484368654976,-0.22350708325256688,-0.22633150927947185,-0.22331889605680305,0.0036738957734360864
