mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.5872639179229736,0.019999075135158483,0.002767801284790039,0.0002970092690846936,0.01,3,2,50,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 0.8}",-0.3233458563279208,-0.3210461526076764,-0.30935595134325594,-0.3157233254893125,-0.30792960801903635,-0.31548017875744044,0.006122505186176342,67,-0.31274603814459423,-0.3130962233825509,-0.315060604761454,-0.31454333522489314,-0.3157110893514797,-0.31423145817299436,0.0011374788327882528
0.663296890258789,0.025049892164312117,0.0033980846405029298,0.0009454592042372483,0.01,3,2,50,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 1.0}",-0.32358151203439317,-0.3214349534803385,-0.3096251991699004,-0.31593664435803515,-0.30803773429625214,-0.31572320866778386,0.006175350217615664,71,-0.312815557709256,-0.3132357407023866,-0.3150743514447784,-0.3146417161056538,-0.31582006585108946,-0.3143174863626329,0.0011279785593048448
1.2434298038482665,0.059781112921646846,0.0067657470703125,0.002770915589385443,0.01,3,2,100,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.8}",-0.28382634324522016,-0.2810910787541673,-0.2707893569955498,-0.2735968801652163,-0.2711845969844277,-0.2760976512289163,0.005352325556674066,49,-0.272441313402181,-0.273070662635448,-0.27457817961035474,-0.27477585538502575,-0.2747335793247467,-0.27391991807155125,0.0009731894098326349
1.3817591667175293,0.05109411902288935,0.0064052104949951175,0.0014341152700636586,0.01,3,2,100,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1.0}",-0.2838235973584164,-0.2813062177928656,-0.2709898219567457,-0.273941855558265,-0.2711358326717104,-0.2762394650676006,0.0053305885540846365,51,-0.2725900768661892,-0.27318681402521905,-0.2746600686466802,-0.27493556691439924,-0.27483536461184654,-0.2740415782128668,0.0009642946684788421
2.2963000774383544,0.07109538946447022,0.012302112579345704,0.0023326682166391007,0.01,3,2,200,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.8}",-0.2635094284729013,-0.25991733155509905,-0.25275895670406384,-0.2518829226752034,-0.25319060337186766,-0.25625184855582706,0.004620979566833927,9,-0.2506916517325985,-0.2515683832669023,-0.25294674695896036,-0.2535250178593305,-0.25281036302880755,-0.25230843256931984,0.0010296710599072036
2.660451602935791,0.05224343664423863,0.01073765754699707,0.002298916638302969,0.01,3,2,200,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 1.0}",-0.2638626789518561,-0.26002982531312935,-0.25290443864930295,-0.2521935392367268,-0.25311775054488317,-0.2564216465391797,0.0046808394305738995,11,-0.25077100758871324,-0.25175116695107846,-0.25315611034778446,-0.2538283718868584,-0.253027262578246,-0.25250678387053604,0.0010975421699079562
0.5594927787780761,0.050679001853200435,0.002751731872558594,0.00039168510045224484,0.01,3,10,50,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 50, 'subsample': 0.8}",-0.3233458563279208,-0.3210461526076764,-0.30935595134325594,-0.3157233254893125,-0.30792960801903635,-0.31548017875744044,0.006122505186176342,67,-0.31274603814459423,-0.3130962233825509,-0.315060604761454,-0.31454333522489314,-0.3157110893514797,-0.31423145817299436,0.0011374788327882528
0.6755804061889649,0.009960377542541489,0.0038207530975341796,0.0018918238249017176,0.01,3,10,50,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 50, 'subsample': 1.0}",-0.32358151203439317,-0.3214349534803385,-0.3096251991699004,-0.31593664435803515,-0.30803773429625214,-0.31572320866778386,0.006175350217615664,71,-0.312815557709256,-0.3132357407023866,-0.3150743514447784,-0.3146417161056538,-0.31582006585108946,-0.3143174863626329,0.0011279785593048448
1.1350118160247802,0.07781020840271925,0.005576515197753906,0.0016956353187544272,0.01,3,10,100,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.8}",-0.28382634324522016,-0.2810910787541673,-0.2707893569955498,-0.2735968801652163,-0.2711845969844277,-0.2760976512289163,0.005352325556674066,49,-0.272441313402181,-0.273070662635448,-0.27457817961035474,-0.27477585538502575,-0.2747335793247467,-0.27391991807155125,0.0009731894098326349
1.2553834438323974,0.05570043698274181,0.0068490028381347655,0.0032517918530721836,0.01,3,10,100,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 1.0}",-0.2838235973584164,-0.2813062177928656,-0.2709898219567457,-0.273941855558265,-0.2711358326717104,-0.2762394650676006,0.0053305885540846365,51,-0.2725900768661892,-0.27318681402521905,-0.2746600686466802,-0.27493556691439924,-0.27483536461184654,-0.2740415782128668,0.0009642946684788421
