mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_metric,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0013267040252685548,0.0003276208446536527,0.0021602630615234373,0.00027768272813953935,auto,10,euclidean,3,1,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",-0.25760129667397474,-0.3116667849668589,-0.35427124163677687,-0.3038603468055248,-0.26394173432479706,-0.29826828088158647,0.03515462453056697,145,-0.1610688897908362,-0.14847323864948112,-0.1416091144368272,-0.14957704459774307,-0.1539853131984062,-0.15094272013465876,0.006432360192924703
0.0012151718139648438,0.00021636353510721257,0.002047872543334961,0.0001812896121080931,auto,10,euclidean,3,1,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",-0.2653154100362911,-0.3264483851742348,-0.36129353859628577,-0.32378452463556007,-0.27997236954143834,-0.31136284559676203,0.03458518187482805,166,-7.234803936760849e-05,-0.0001298502936938979,-0.0003028784187087384,-0.0003315639552029816,-0.00028860858920837224,-0.00022504985923631971,0.00010375264096444923
0.001485919952392578,0.00041943761949014423,0.002039384841918945,8.148914052580352e-05,auto,10,euclidean,3,2,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",-0.25760129667397474,-0.3116667849668589,-0.35427124163677687,-0.3038603468055248,-0.26394173432479706,-0.29826828088158647,0.03515462453056697,145,-0.1610688897908362,-0.14847323864948112,-0.1416091144368272,-0.14957704459774307,-0.1539853131984062,-0.15094272013465876,0.006432360192924703
0.0016438961029052734,0.0005624149651343518,0.003661966323852539,0.0018051376519176764,auto,10,euclidean,3,2,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",-0.2653154100362911,-0.3264483851742348,-0.36129353859628577,-0.32378452463556007,-0.27997236954143834,-0.31136284559676203,0.03458518187482805,166,-7.234803936760849e-05,-0.0001298502936938979,-0.0003028784187087384,-0.0003315639552029816,-0.00028860858920837224,-0.00022504985923631971,0.00010375264096444923
0.0016304492950439454,0.0007098849289876332,0.0036087512969970705,0.0015977588118240456,auto,10,euclidean,7,1,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",-0.23566645118792826,-0.2561131377479089,-0.30073854781999726,-0.25946814957396525,-0.23648138954487344,-0.25769353517493465,0.023637544614903448,100,-0.20331855920882805,-0.19790180682316363,-0.18542713866444838,-0.19447793380830597,-0.19818119266783712,-0.19586132623451666,0.005931976226967094
0.0014172077178955078,0.0005496428805987065,0.004281091690063477,0.0020698713730534714,auto,10,euclidean,7,1,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",-0.2372939534711236,-0.2746241520004114,-0.31061293161343195,-0.2735087177333676,-0.2449948614323313,-0.2682069232501331,0.025930564626615575,127,-7.234803936760849e-05,-0.0001298502936938979,-0.0003028784187087384,-0.0003315639552029816,-0.00028860858920837224,-0.00022504985923631971,0.00010375264096444923
0.0020437717437744142,0.0004524664150489464,0.0057408809661865234,0.0016993903943579496,auto,10,euclidean,7,2,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",-0.23566645118792826,-0.2561131377479089,-0.30073854781999726,-0.25946814957396525,-0.23648138954487344,-0.25769353517493465,0.023637544614903448,100,-0.20331855920882805,-0.19790180682316363,-0.18542713866444838,-0.19447793380830597,-0.19818119266783712,-0.19586132623451666,0.005931976226967094
0.001968050003051758,0.0006871799799554811,0.0046691417694091795,0.0015332899824879395,auto,10,euclidean,7,2,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",-0.2372939534711236,-0.2746241520004114,-0.31061293161343195,-0.2735087177333676,-0.2449948614323313,-0.2682069232501331,0.025930564626615575,127,-7.234803936760849e-05,-0.0001298502936938979,-0.0003028784187087384,-0.0003315639552029816,-0.00028860858920837224,-0.00022504985923631971,0.00010375264096444923
0.002432394027709961,0.0006552615725261914,0.0061267375946044925,0.0018284612943798243,auto,10,euclidean,9,1,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",-0.2309600074687284,-0.2621739722318522,-0.2856812477931205,-0.2588902183811443,-0.23746029541873187,-0.2550331482587155,0.019460193351792332,85,-0.2074650798665472,-0.20292096657488293,-0.19464234875493255,-0.2005319407294302,-0.2022240283723836,-0.20155687285963525,0.004149069477478857
0.0017815113067626953,0.0005108582916162047,0.00481710433959961,0.0008981970264464812,auto,10,euclidean,9,1,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",-0.23182495357647376,-0.27484719621643744,-0.29744182749141723,-0.26959745313018496,-0.24188575864593306,-0.2631194378120893,0.023612476818226095,121,-7.234803936760849e-05,-0.0001298502936938979,-0.0003028784187087384,-0.0003315639552029816,-0.00028860858920837224,-0.00022504985923631971,0.00010375264096444923
