mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.2013573169708252,0.0034934694841445434,0.0023480892181396485,0.0009314680093506794,0.01,3,2,50,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 0.8}",-0.28627492437399576,-0.3046078162527545,-0.2949298209346463,-0.3082587263896997,-0.3426314354721282,-0.3073405446846449,0.01924341060192421,61,-0.30707376818008697,-0.30563630007307624,-0.3052803557079857,-0.30191568452006695,-0.29621743615706475,-0.30322470892765613,0.0038902989409043344
0.2413644313812256,0.014243566070290517,0.0013617992401123047,4.089233811191504e-05,0.01,3,2,50,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 1.0}",-0.28615535456887625,-0.3048402462486493,-0.2952666430238068,-0.30834102272808045,-0.343089854770138,-0.3075386242679102,0.019388970184739025,63,-0.30732060311920506,-0.3061640072292335,-0.30540863653231515,-0.302012221119793,-0.29623070511743066,-0.3034272346235955,0.0040091519355219775
0.4573176860809326,0.011670676978799033,0.0033119678497314452,0.0007793726135764418,0.01,3,2,100,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.8}",-0.2493080928684447,-0.26058487109714856,-0.253701775285976,-0.2674514514272489,-0.29362489201448955,-0.2649342165386615,0.015612505333642987,37,-0.2599183717516686,-0.2606087241180202,-0.25935848446754295,-0.2552160977671525,-0.2523080901468576,-0.2574819536502484,0.0031980356804136383
0.5139780044555664,0.010552520379649252,0.003907632827758789,0.001113469373683017,0.01,3,2,100,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1.0}",-0.24902534900814347,-0.2605374786025925,-0.25458909111385963,-0.26774986766472175,-0.2948594268125592,-0.2653522426403753,0.016012603553008042,39,-0.2603985628560515,-0.26126637402476816,-0.25984298533237654,-0.25570818562047093,-0.2525794779527855,-0.25795911715729053,0.0032998488862334184
0.9071019649505615,0.022355919607522708,0.005937767028808594,0.0035026432433705925,0.01,3,2,200,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.8}",-0.23280931517603634,-0.23699708670034378,-0.2352701413253792,-0.24947982148369965,-0.2678494549581429,-0.24448116392872038,0.013024208272696186,5,-0.2323675701013457,-0.23351258045010706,-0.23240092565331374,-0.22816072767740367,-0.22629836844231516,-0.23054803446489708,0.002803260372778191
1.054275894165039,0.027825011927161955,0.0036786079406738283,0.0007418302563490878,0.01,3,2,200,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 1.0}",-0.2329673900395125,-0.23763747537099197,-0.23592266052611255,-0.2498643442827871,-0.26961521206785616,-0.24520141645745203,0.013496341954755891,7,-0.23362932803257047,-0.23509534290842873,-0.23347903737031306,-0.22910395801651315,-0.22691586731487873,-0.23164470672854084,0.003099280783910315
0.2442474842071533,0.033512643230372036,0.002258920669555664,0.0012009476872336603,0.01,3,10,50,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 50, 'subsample': 0.8}",-0.28627492437399576,-0.3046078162527545,-0.2949298209346463,-0.3082587263896997,-0.3426314354721282,-0.3073405446846449,0.01924341060192421,61,-0.30707376818008697,-0.30563630007307624,-0.3052803557079857,-0.30191568452006695,-0.29621743615706475,-0.30322470892765613,0.0038902989409043344
0.2804728507995605,0.004856052972391267,0.0017503738403320313,0.0005659760111448167,0.01,3,10,50,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 50, 'subsample': 1.0}",-0.28615535456887625,-0.3048402462486493,-0.2952666430238068,-0.30834102272808045,-0.343089854770138,-0.3075386242679102,0.019388970184739025,63,-0.30732060311920506,-0.3061640072292335,-0.30540863653231515,-0.302012221119793,-0.29623070511743066,-0.3034272346235955,0.0040091519355219775
0.4624749183654785,0.02112168785254085,0.0024046897888183594,0.0004428266052487498,0.01,3,10,100,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.8}",-0.2493080928684447,-0.2605937365371605,-0.253701775285976,-0.2674514514272489,-0.2936634444423197,-0.26494370011223,0.015626181887007373,38,-0.2599183717516686,-0.2606328708953698,-0.25935848446754295,-0.2552160977671525,-0.2523173572525057,-0.25748863642684794,0.0031997723698978767
0.5132562637329101,0.011236870031964191,0.002708101272583008,0.0007540676737564501,0.01,3,10,100,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 1.0}",-0.24902534900814347,-0.2605374786025925,-0.25458909111385963,-0.26774986766472175,-0.2948594268125592,-0.2653522426403753,0.016012603553008042,39,-0.2603985628560515,-0.26126637402476816,-0.25984298533237654,-0.25570818562047093,-0.2525794779527855,-0.25795911715729053,0.0032998488862334184
