mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.019921064376831055,0.0017460985480902227,0.0009654045104980468,0.0004018430791668773,0.0001,0.1,"{'alpha': 0.0001, 'l1_ratio': 0.1}",-0.11628228755759895,-0.12319732256759115,-0.12312385852864972,-0.12758528068160244,-0.12026277001955954,-0.12209030387100035,0.0037299176733248105,6,-0.1227911213123211,-0.12106254873952299,-0.12098036765533018,-0.11991695209203711,-0.12169548700590894,-0.12128929536102406,0.0009434669306345381
0.022153854370117188,0.0024916272047934714,0.001171112060546875,0.0003986034083500888,0.0001,0.3,"{'alpha': 0.0001, 'l1_ratio': 0.3}",-0.11628678697775692,-0.12320918864637741,-0.12311202677660654,-0.12757989582422,-0.12026195822420205,-0.1220899712898326,0.003727065768953959,5,-0.12279149312806778,-0.12106290987535354,-0.12098074540294132,-0.11991732423092762,-0.1216958545257596,-0.12128966543260997,0.0009434665916236732
0.018694210052490234,0.0030206138518122996,0.0009098052978515625,0.0004095606787458389,0.0001,0.5,"{'alpha': 0.0001, 'l1_ratio': 0.5}",-0.11629141750092692,-0.12322122520754512,-0.12310026209114155,-0.1275746229389426,-0.12026124827204565,-0.12208975520212037,0.0037242255658534187,4,-0.12279198078263474,-0.12106339456523413,-0.12098122828442665,-0.11991781091940575,-0.12169633494051159,-0.12129014989844258,0.000943466704366674
0.02282094955444336,0.00530086422842605,0.0011576175689697265,0.0005390176516590377,0.0001,0.7,"{'alpha': 0.0001, 'l1_ratio': 0.7}",-0.11629618406160455,-0.12323342107095567,-0.12308856593421504,-0.12756946363909458,-0.12026064100745816,-0.12208965514266559,0.003721395552735711,1,-0.1227925859722486,-0.1210640038178977,-0.12098181753987665,-0.11991841332382075,-0.12169692987529547,-0.12129075010582784,0.0009434674798250787
0.017819976806640624,0.000871988117780233,0.0008070468902587891,9.031061634706329e-05,0.0001,0.9,"{'alpha': 0.0001, 'l1_ratio': 0.9}",-0.11630108839830473,-0.12324577400827089,-0.12307694664984327,-0.12756441826217213,-0.1202601378422749,-0.12208967303217318,0.003718575670092293,2,-0.12279331019417318,-0.12106473872301482,-0.12098251399509673,-0.11991913292453572,-0.12169764005422526,-0.12129146717820913,0.0009434689200356986
0.024495315551757813,0.005155304548289129,0.0012748241424560547,0.0004043281067355236,0.0001,1.0,"{'alpha': 0.0001, 'l1_ratio': 1.0}",-0.11630359007739886,-0.12325202733545003,-0.12307116397238899,-0.12756193613295966,-0.12025992559650774,-0.12208972862294105,0.0037171706191323436,3,-0.12279371696124741,-0.12106515460843306,-0.12098290290452311,-0.11991953792167354,-0.12169803884221846,-0.12129187024761912,0.0009434694792584937
0.01677680015563965,0.00375061646357978,0.0009763240814208984,0.0004220916898198984,0.001,0.1,"{'alpha': 0.001, 'l1_ratio': 0.1}",-0.11649305389201303,-0.12354862642841345,-0.12283779839619484,-0.12738165923789055,-0.12031987264094517,-0.1221162021190914,0.0036095477510826933,7,-0.12283090434784107,-0.12109810269323668,-0.12102707578716218,-0.11995923850422156,-0.12173645050186561,-0.12133035436686541,0.0009425966010836112
0.01672215461730957,0.0046941080255514835,0.001071596145629883,0.0004557596387443023,0.001,0.3,"{'alpha': 0.001, 'l1_ratio': 0.3}",-0.11656046440705414,-0.12369194061832763,-0.1227545962059144,-0.12735881803230387,-0.12034063989769835,-0.12214129183225968,0.0035886269156877055,8,-0.12286481740309928,-0.12113123229494521,-0.1210619343211149,-0.11999346830180915,-0.12177031365361053,-0.12136435319491583,0.000942478079686253
0.016170024871826172,0.005921204613274373,0.0011041641235351562,0.0004027139335250216,0.001,0.5,"{'alpha': 0.001, 'l1_ratio': 0.5}",-0.11664198824070685,-0.12385227102200698,-0.1226799939413208,-0.12734838000249035,-0.12037272435386415,-0.12217907151207782,0.003569158202133379,9,-0.1229113817102669,-0.12117775566905874,-0.12110865988339091,-0.12004038717360611,-0.12181667525790639,-0.1214109719388458,0.0009423491573028097
0.013542652130126953,0.003762174727743609,0.0011919498443603515,0.0005314709530157063,0.001,0.7,"{'alpha': 0.001, 'l1_ratio': 0.7}",-0.11673912768065373,-0.12403124182221095,-0.12261514760912538,-0.1273517273744037,-0.12041735490477153,-0.12223091987823306,0.0035513450668261514,10,-0.12297199327948177,-0.1212391137205103,-0.12116857457195652,-0.12010137655575495,-0.12187689255482263,-0.12147159013650524,0.0009422132046382008
0.008473873138427734,0.0006326150433929413,0.0007423877716064454,9.012794981022372e-05,0.001,0.9,"{'alpha': 0.001, 'l1_ratio': 0.9}",-0.11685363028154927,-0.12423068428545267,-0.12256355774339626,-0.12737124287267512,-0.1204758689309904,-0.12229899682281273,0.003535672524514031,11,-0.12304826510035323,-0.12131693309761422,-0.12124296943355951,-0.1201770901582598,-0.1219524339714099,-0.12154753835223933,0.0009423577343022456
0.008787918090820312,0.00198828619856079,0.0006703853607177735,4.600537159335634e-05,0.001,1.0,"{'alpha': 0.001, 'l1_ratio': 1.0}",-0.11691799689056956,-0.12433873617645846,-0.12254237662893115,-0.12738743677712297,-0.1205108044261957,-0.12233947017985555,0.00352864261110208,12,-0.12309283508483548,-0.12136258872921532,-0.12128622269955631,-0.12022101594951133,-0.12199647125489543,-0.12159182674360278,0.000942531628450198
0.0029962539672851564,0.0004227552406615081,0.0007111549377441407,0.00021338568852337047,0.01,0.1,"{'alpha': 0.01, 'l1_ratio': 0.1}",-0.11906412798406023,-0.12636682744318273,-0.12273497843343238,-0.12673750297780606,-0.122012980697864,-0.12338328350726908,0.0028672445436672433,13,-0.1241756277212375,-0.12230404768027626,-0.12263403140439183,-0.12140945324732451,-0.12315541831876126,-0.12273571567439827,0.0009170764401838767
0.0033912181854248045,0.0013945693479478194,0.0011042118072509765,0.0007302856522527041,0.01,0.3,"{'alpha': 0.01, 'l1_ratio': 0.3}",-0.12003082710299513,-0.12723193652350398,-0.12307814141428534,-0.1266816651591607,-0.12275389585387231,-0.12395529321076351,0.002675207674711132,14,-0.12487999047262367,-0.12296016269527649,-0.1233014873954247,-0.12209488216472768,-0.12382565587922642,-0.1234124357214558,0.0009249081730170618
0.004223442077636719,0.0011666861835989931,0.0011826038360595703,0.0005943098595890067,0.01,0.5,"{'alpha': 0.01, 'l1_ratio': 0.5}",-0.1214865676210177,-0.1283450763938385,-0.12362741440556275,-0.12683283473019644,-0.12378279395047682,-0.12481493742021846,0.002453053904804639,15,-0.12579560067227016,-0.1238506317877041,-0.12419344603043438,-0.12301708935644731,-0.12472850679427838,-0.12431705492822687,0.0009250005782426905
0.0027062416076660155,0.0007656224193435613,0.0007257461547851562,0.00040049535601685175,0.01,0.7,"{'alpha': 0.01, 'l1_ratio': 0.7}",-0.12333299409613231,-0.12976192386604724,-0.12443339766717802,-0.1272532279701036,-0.12513925794971315,-0.12598416030983486,0.0022816413950340017,16,-0.12700450370892533,-0.12503564106948692,-0.1253707834677501,-0.12422635322658702,-0.12592189101829285,-0.12551183449820844,0.000926857637043169
0.003567790985107422,0.001452895298187909,0.0009621620178222656,0.0006074541131900508,0.01,0.9,"{'alpha': 0.01, 'l1_ratio': 0.9}",-0.1256076656024305,-0.13154621179014497,-0.12555655721837497,-0.12803407358520005,-0.12687185845482668,-0.12752327333019542,0.002209380787644926,17,-0.12858355590081724,-0.12657893181389904,-0.12689848851711444,-0.12576927220922948,-0.1274767327826834,-0.12706139624474871,0.0009400393434565175
0.0034798622131347657,0.0009407814491034307,0.0013928413391113281,0.0004591398117817571,0.01,1.0,"{'alpha': 0.01, 'l1_ratio': 1.0}",-0.12693390922480968,-0.13260108457466946,-0.12625933616636867,-0.12856539825994795,-0.1279042739881443,-0.128452800442788,0.0022199160724077887,18,-0.1295376264019312,-0.1275097831235066,-0.12781732957386926,-0.12669778079857166,-0.12841424943112173,-0.12799535386580008,0.0009492360643629088
0.0025118350982666015,0.0009868789210815078,0.00098419189453125,0.0005033870983136996,0.1,0.1,"{'alpha': 0.1, 'l1_ratio': 0.1}",-0.13446485505902284,-0.1419976303203048,-0.1325464492167491,-0.13473305922883377,-0.1353704955639525,-0.1358224978777726,0.003227975594610674,19,-0.13571515702326933,-0.13449323397089016,-0.13597633952091193,-0.1355916797864673,-0.13546609437204574,-0.1354485009347169,0.000506569586027982
