mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_max_iter,param_selection,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.03430452346801758,0.004906383393389783,0.002937984466552734,0.0020144389715443505,0.0001,1000,cyclic,0.0001,"{'alpha': 0.0001, 'max_iter': 1000, 'selection': 'cyclic', 'tol': 0.0001}",-0.04188623524273329,-0.03647064428903123,-0.04058203508779964,-0.044925124223334376,-0.041680090993411606,-0.04110882596726202,0.00273075371287679,1,-0.04070355568907152,-0.04203309428370875,-0.04103356348905067,-0.039923234127206206,-0.0407396459377085,-0.04088661870534913,0.000681061220301427
0.026704025268554688,0.008769787037934998,0.003443336486816406,0.0029351938946463522,0.0001,5000,cyclic,0.0001,"{'alpha': 0.0001, 'max_iter': 5000, 'selection': 'cyclic', 'tol': 0.0001}",-0.04188623524273329,-0.03647064428903123,-0.04058203508779964,-0.044925124223334376,-0.041680090993411606,-0.04110882596726202,0.00273075371287679,1,-0.04070355568907152,-0.04203309428370875,-0.04103356348905067,-0.039923234127206206,-0.0407396459377085,-0.04088661870534913,0.000681061220301427
0.028523063659667967,0.005320210510610062,0.0016143321990966797,0.0004137524567089992,0.0001,10000,cyclic,0.0001,"{'alpha': 0.0001, 'max_iter': 10000, 'selection': 'cyclic', 'tol': 0.0001}",-0.04188623524273329,-0.03647064428903123,-0.04058203508779964,-0.044925124223334376,-0.041680090993411606,-0.04110882596726202,0.00273075371287679,1,-0.04070355568907152,-0.04203309428370875,-0.04103356348905067,-0.039923234127206206,-0.0407396459377085,-0.04088661870534913,0.000681061220301427
0.03437008857727051,0.004254431769011042,0.0013835430145263672,0.0007596249555837269,0.0001,1000,random,0.0001,"{'alpha': 0.0001, 'max_iter': 1000, 'selection': 'random', 'tol': 0.0001}",-0.04188626341216933,-0.03647101327136876,-0.04058225016299795,-0.04492518936764176,-0.04167995012917387,-0.041108933268670336,0.0027306339928697392,4,-0.04070364569961225,-0.04203315944201485,-0.04103365451445239,-0.039923328508634816,-0.040739709891077565,-0.04088669961115837,0.0006810527851626245
0.053782320022583006,0.012613875325380183,0.0014386653900146484,0.0007312982945020549,0.0001,5000,random,0.0001,"{'alpha': 0.0001, 'max_iter': 5000, 'selection': 'random', 'tol': 0.0001}",-0.04188626341216933,-0.03647101327136876,-0.04058225016299795,-0.04492518936764176,-0.04167995012917387,-0.041108933268670336,0.0027306339928697392,4,-0.04070364569961225,-0.04203315944201485,-0.04103365451445239,-0.039923328508634816,-0.040739709891077565,-0.04088669961115837,0.0006810527851626245
0.05319032669067383,0.006830372988642628,0.0023634910583496095,0.0010486816568509398,0.0001,10000,random,0.0001,"{'alpha': 0.0001, 'max_iter': 10000, 'selection': 'random', 'tol': 0.0001}",-0.04188626341216933,-0.03647101327136876,-0.04058225016299795,-0.04492518936764176,-0.04167995012917387,-0.041108933268670336,0.0027306339928697392,4,-0.04070364569961225,-0.04203315944201485,-0.04103365451445239,-0.039923328508634816,-0.040739709891077565,-0.04088669961115837,0.0006810527851626245
0.02284979820251465,0.006413311171316728,0.0012238979339599609,0.00028126014938322435,0.0001,1000,cyclic,0.001,"{'alpha': 0.0001, 'max_iter': 1000, 'selection': 'cyclic', 'tol': 0.001}",-0.041886177913243124,-0.03647221288759251,-0.040583006617842386,-0.044925361458865,-0.04167864757321947,-0.04110908129015249,0.002730186161492996,7,-0.04070381496692858,-0.042033339178760086,-0.04103381668911894,-0.03992350061274129,-0.04073990711281304,-0.04088687571207239,0.0006810539947430068
0.030961894989013673,0.004412837540870477,0.003279590606689453,0.0025418598752867,0.0001,5000,cyclic,0.001,"{'alpha': 0.0001, 'max_iter': 5000, 'selection': 'cyclic', 'tol': 0.001}",-0.041886177913243124,-0.03647221288759251,-0.040583006617842386,-0.044925361458865,-0.04167864757321947,-0.04110908129015249,0.002730186161492996,7,-0.04070381496692858,-0.042033339178760086,-0.04103381668911894,-0.03992350061274129,-0.04073990711281304,-0.04088687571207239,0.0006810539947430068
0.030134296417236327,0.008218152708809403,0.001076650619506836,0.0003220326870290266,0.0001,10000,cyclic,0.001,"{'alpha': 0.0001, 'max_iter': 10000, 'selection': 'cyclic', 'tol': 0.001}",-0.041886177913243124,-0.03647221288759251,-0.040583006617842386,-0.044925361458865,-0.04167864757321947,-0.04110908129015249,0.002730186161492996,7,-0.04070381496692858,-0.042033339178760086,-0.04103381668911894,-0.03992350061274129,-0.04073990711281304,-0.04088687571207239,0.0006810539947430068
0.029645633697509766,0.0066733948973130425,0.0009083271026611329,0.00012351245898963007,0.0001,1000,random,0.001,"{'alpha': 0.0001, 'max_iter': 1000, 'selection': 'random', 'tol': 0.001}",-0.04188612189178659,-0.03647368466812292,-0.04058386452269637,-0.044925633528076964,-0.0416786645461907,-0.041109593831374705,0.00272972677569756,10,-0.0407040930749515,-0.04203361685715692,-0.04103407795420104,-0.0399237661358794,-0.04074002613165117,-0.04088711603076801,0.0006810635524838339
0.03425202369689941,0.002269372246311905,0.0012389659881591798,0.0004079429702437888,0.0001,5000,random,0.001,"{'alpha': 0.0001, 'max_iter': 5000, 'selection': 'random', 'tol': 0.001}",-0.04188612189178659,-0.03647368466812292,-0.04058386452269637,-0.044925633528076964,-0.0416786645461907,-0.041109593831374705,0.00272972677569756,10,-0.0407040930749515,-0.04203361685715692,-0.04103407795420104,-0.0399237661358794,-0.04074002613165117,-0.04088711603076801,0.0006810635524838339
0.03381052017211914,0.007169444701146414,0.001581430435180664,0.001104472743711383,0.0001,10000,random,0.001,"{'alpha': 0.0001, 'max_iter': 10000, 'selection': 'random', 'tol': 0.001}",-0.04188612189178659,-0.03647368466812292,-0.04058386452269637,-0.044925633528076964,-0.0416786645461907,-0.041109593831374705,0.00272972677569756,10,-0.0407040930749515,-0.04203361685715692,-0.04103407795420104,-0.0399237661358794,-0.04074002613165117,-0.04088711603076801,0.0006810635524838339
0.012979078292846679,0.004661033360343843,0.0011068344116210937,0.0006064256792604432,0.001,10000,cyclic,0.0001,"{'alpha': 0.001, 'max_iter': 10000, 'selection': 'cyclic', 'tol': 0.0001}",-0.0420739394291167,-0.03692751357009828,-0.04097533793711252,-0.04520476050968122,-0.04165453587408833,-0.04136721746401941,0.0026522927689578307,13,-0.04097393585406921,-0.04229334582068249,-0.04130457360471555,-0.04020156617563669,-0.04101324424403429,-0.04115733313982765,0.0006752912304653053
0.014820098876953125,0.003112900339260458,0.0016289234161376953,0.00046932258305956427,0.001,5000,cyclic,0.0001,"{'alpha': 0.001, 'max_iter': 5000, 'selection': 'cyclic', 'tol': 0.0001}",-0.0420739394291167,-0.03692751357009828,-0.04097533793711252,-0.04520476050968122,-0.04165453587408833,-0.04136721746401941,0.0026522927689578307,13,-0.04097393585406921,-0.04229334582068249,-0.04130457360471555,-0.04020156617563669,-0.04101324424403429,-0.04115733313982765,0.0006752912304653053
