mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_batch_size,param_early_stopping,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,param_max_iter,param_n_iter_no_change,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.0075831413269043,0.19672030351086847,0.0020653724670410155,0.0011286784829893067,relu,0.0001,32,True,"(16,)",constant,0.001,300,10,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam'}",-0.18059745223447582,-0.2011318631088847,-0.17384237871632224,-0.19654276758551292,-0.21966509179967947,-0.19435591068897504,0.01613288998173906,55,-0.18871213894301636,-0.1884081619563887,-0.18695129363361954,-0.1823230252412083,-0.18396140209092327,-0.1860712043730312,0.002518355643263211
0.6974864482879639,0.20180605252869563,0.0018386363983154297,0.0006330299353016953,relu,0.0001,32,True,"(16,)",constant,0.001,300,10,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'sgd'}",-0.19173193342135667,-0.1990654223380234,-0.1866062646279349,-0.20752923391662978,-0.229800870646121,-0.20294674499001317,0.015165693073706719,563,-0.2069487538277385,-0.19853099001530536,-0.20109667235474643,-0.19632548530400953,-0.18791620456745803,-0.19816362121385156,0.006233852667857981
1.0609554290771483,0.14077003484440262,0.0012827396392822265,0.00021919859264615425,relu,0.0001,32,True,"(16,)",constant,0.001,700,10,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 700, 'n_iter_no_change': 10, 'solver': 'adam'}",-0.18059745223447582,-0.2011318631088847,-0.17384237871632224,-0.19654276758551292,-0.21966509179967947,-0.19435591068897504,0.01613288998173906,55,-0.18871213894301636,-0.1884081619563887,-0.18695129363361954,-0.1823230252412083,-0.18396140209092327,-0.1860712043730312,0.002518355643263211
0.7762542247772217,0.18695766972374178,0.001508331298828125,0.0007663743450826492,relu,0.0001,32,True,"(16,)",constant,0.001,700,10,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 700, 'n_iter_no_change': 10, 'solver': 'sgd'}",-0.19173193342135667,-0.1990654223380234,-0.1866062646279349,-0.20752923391662978,-0.229800870646121,-0.20294674499001317,0.015165693073706719,563,-0.2069487538277385,-0.19853099001530536,-0.20109667235474643,-0.19632548530400953,-0.18791620456745803,-0.19816362121385156,0.006233852667857981
0.29801101684570314,0.06176318530440819,0.0016779899597167969,0.000548018056933426,relu,0.0001,32,True,"(16,)",constant,0.01,300,10,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam'}",-0.1903194241130016,-0.21404563544472652,-0.18022076294424705,-0.20596096716407378,-0.22536404169304777,-0.20318216627181931,0.016189184492667145,565,-0.1999075417930821,-0.19788857673532598,-0.19417103439160752,-0.1917518862652432,-0.1909709867323561,-0.19493800518352297,0.0034606068816040825
0.38122849464416503,0.07961546834771747,0.0009271621704101563,0.00016487443074380105,relu,0.0001,32,True,"(16,)",constant,0.01,300,10,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'sgd'}",-0.1914793860312519,-0.19941242246182808,-0.18248896023128586,-0.1960670505484133,-0.21856387074506425,-0.1976023380035687,0.011924127613639592,257,-0.19904383640976325,-0.1838934460308529,-0.19653187857023696,-0.1844672119616768,-0.18334182683010353,-0.18945563996052667,0.006858684862500261
0.29700436592102053,0.061188697916869705,0.0014340877532958984,0.0005384208835828945,relu,0.0001,32,True,"(16,)",constant,0.01,700,10,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 700, 'n_iter_no_change': 10, 'solver': 'adam'}",-0.1903194241130016,-0.21404563544472652,-0.18022076294424705,-0.20596096716407378,-0.22536404169304777,-0.20318216627181931,0.016189184492667145,565,-0.1999075417930821,-0.19788857673532598,-0.19417103439160752,-0.1917518862652432,-0.1909709867323561,-0.19493800518352297,0.0034606068816040825
0.3596978187561035,0.09035550096328407,0.002444171905517578,0.0008589031823718453,relu,0.0001,32,True,"(16,)",constant,0.01,700,10,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 700, 'n_iter_no_change': 10, 'solver': 'sgd'}",-0.1914793860312519,-0.19941242246182808,-0.18248896023128586,-0.1960670505484133,-0.21856387074506425,-0.1976023380035687,0.011924127613639592,257,-0.19904383640976325,-0.1838934460308529,-0.19653187857023696,-0.1844672119616768,-0.18334182683010353,-0.18945563996052667,0.006858684862500261
1.0923309326171875,0.1381945948400575,0.002213859558105469,0.0018387704795308788,relu,0.0001,32,True,"(16,)",adaptive,0.001,300,10,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam'}",-0.18059745223447582,-0.2011318631088847,-0.17384237871632224,-0.19654276758551292,-0.21966509179967947,-0.19435591068897504,0.01613288998173906,55,-0.18871213894301636,-0.1884081619563887,-0.18695129363361954,-0.1823230252412083,-0.18396140209092327,-0.1860712043730312,0.002518355643263211
1.0687101840972901,0.2261079378481289,0.0013636112213134765,0.00010376677769921241,relu,0.0001,32,True,"(16,)",adaptive,0.001,300,10,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'sgd'}",-0.19173193342135667,-0.1990654223380234,-0.18651193227175705,-0.20752923391662978,-0.229800870646121,-0.20292787851877758,0.015186054279709277,559,-0.2069487538277385,-0.19853099001530536,-0.20052972988906376,-0.19632548530400953,-0.18791620456745803,-0.19805023272071504,0.006184431937352553
